city,name,rating,review_count,categories
Miami,Applebee's Grill + Bar,2.0,137,Sports Bars
Miami,Applebee's Grill + Bar,2.0,137,Burgers
Miami,Applebee's Grill + Bar,2.0,137,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,Bars
Miami,Monterrey Bar,2.5,3,Cocktail Bars
Miami,TGI Fridays,2.0,273,American (Traditional)
Miami,TGI Fridays,2.0,273,Sports Bars
Miami,TGI Fridays,2.0,273,Burgers
Miami,Mad Butcher - Miami,2.5,23,Bars
Miami,Mad Butcher - Miami,2.5,23,Sandwiches
Miami,Mad Butcher - Miami,2.5,23,Barbeque
Miami,Divino Pecado & Santo Bocado,2.5,5,Dance Clubs
Miami,Divino Pecado & Santo Bocado,2.5,5,Lounges
Miami,Divino Pecado & Santo Bocado,2.5,5,Venues & Event Spaces
Miami,Mojitobar,2.5,185,Sports Bars
Miami,Mojitobar,2.5,185,American (Traditional)
Miami,Mojitobar,2.5,185,Tacos
Miami,Casino Miami,2.5,69,Casinos
Miami,Casino Miami,2.5,69,Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Cocktail Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Lounges
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Hookah Bars
Miami,Billares Gato Negro,2.5,9,Pool & Billiards
Miami,Billares Gato Negro,2.5,9,Sports Bars
Miami,Billares Gato Negro,2.5,9,Hookah Bars
Miami,Dave & Buster's Hollywood,2.5,548,Bars
Miami,Dave & Buster's Hollywood,2.5,548,Arcades
Miami,Dave & Buster's Hollywood,2.5,548,American (Traditional)
Miami,Batter's Box - Miami,2.5,15,Batting Cages
Miami,Batter's Box - Miami,2.5,15,Sports Bars
Miami,Il Giardino,2.5,568,Italian
Miami,Il Giardino,2.5,568,Seafood
Miami,Il Giardino,2.5,568,Cocktail Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Colombian
Miami,Sushi Sake Biscayne,2.5,261,Japanese
Miami,Sushi Sake Biscayne,2.5,261,Sushi Bars
Miami,Sushi Sake Biscayne,2.5,261,Beer Bar
Miami,Chili's,2.5,165,Tex-Mex
Miami,Chili's,2.5,165,American (Traditional)
Miami,Chili's,2.5,165,Bars
Miami,Great House,3.0,4,American (New)
Miami,Great House,3.0,4,Bars
Miami,Great House,3.0,4,Burgers
Miami,The Boss Cigar & Vape,3.0,3,Vape Shops
Miami,The Boss Cigar & Vape,3.0,3,Tobacco Shops
Miami,The Boss Cigar & Vape,3.0,3,Cigar Bars
Miami,Dolce Lounge & Bar,3.0,3,Lounges
Miami,Dolce Lounge & Bar,3.0,3,Hookah Bars
Miami,TGI Fridays,2.5,233,American (Traditional)
Miami,TGI Fridays,2.5,233,Sports Bars
Miami,TGI Fridays,2.5,233,Burgers
Miami,Cine Citta Caffe,2.5,82,Italian
Miami,Cine Citta Caffe,2.5,82,Kosher
Miami,Cine Citta Caffe,2.5,82,Bars
Miami,Taco Taco South Beach,2.5,643,Tacos
Miami,Taco Taco South Beach,2.5,643,Cocktail Bars
Miami,Taco Taco South Beach,2.5,643,Desserts
Miami,Chili's,2.5,184,Tex-Mex
Miami,Chili's,2.5,184,American (Traditional)
Miami,Chili's,2.5,184,Bars
Miami,Finnegan's Road,2.5,202,American (New)
Miami,Finnegan's Road,2.5,202,Pubs
Miami,Finnegan's Road,2.5,202,Sports Bars
Miami,Chili's,2.5,246,Tex-Mex
Miami,Chili's,2.5,246,American (Traditional)
Miami,Chili's,2.5,246,Bars
Miami,TGI Fridays,2.5,219,American (Traditional)
Miami,TGI Fridays,2.5,219,Burgers
Miami,TGI Fridays,2.5,219,Sports Bars
Miami,Beaches Bar & Grill,2.5,97,Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,Sports Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,American (Traditional)
Miami,The Place Restaurant & Bar,2.5,395,Bars
Miami,The Place Restaurant & Bar,2.5,395,American (New)
Miami,The Place Restaurant & Bar,2.5,395,Mexican
Miami,Tides Restaurant & Terrace,2.5,80,Lounges
Miami,Tides Restaurant & Terrace,2.5,80,American (Traditional)
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan
Miami,TGI Fridays,2.5,264,American (Traditional)
Miami,TGI Fridays,2.5,264,Sports Bars
Miami,TGI Fridays,2.5,264,Burgers
Miami,Blu Gin Restaurant & Lounge,2.5,78,Seafood
Miami,Blu Gin Restaurant & Lounge,2.5,78,Steakhouses
Miami,Blu Gin Restaurant & Lounge,2.5,78,Lounges
Miami,Buffalo Wild Wings,2.5,120,Chicken Wings
Miami,Buffalo Wild Wings,2.5,120,Sports Bars
Miami,Buffalo Wild Wings,2.5,120,American (Traditional)
Miami,Strawberry Moon,2.5,15,Cocktail Bars
Miami,Strawberry Moon,2.5,15,Lounges
Miami,Chili's,2.5,346,American (Traditional)
Miami,Chili's,2.5,346,Bars
Miami,Chili's,2.5,346,Tex-Mex
Miami,Chili's,2.5,172,Bars
Miami,Chili's,2.5,172,Tex-Mex
Miami,Chili's,2.5,172,American (Traditional)
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Latin American
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Dance Clubs
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Bars
Miami,Applebee's Grill + Bar,2.5,164,American (Traditional)
Miami,Applebee's Grill + Bar,2.5,164,Sports Bars
Miami,Applebee's Grill + Bar,2.5,164,Burgers
Miami,SQL Miami,2.5,16,Dance Clubs
Miami,SQL Miami,2.5,16,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,American (Traditional)
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Music Venues
Miami,16 Fifty Restaurant,3.0,2,American (New)
Miami,16 Fifty Restaurant,3.0,2,Breakfast & Brunch
Miami,16 Fifty Restaurant,3.0,2,Cocktail Bars
Miami,French Quarter Seafood Bar and Grill,3.0,2,Seafood
Miami,French Quarter Seafood Bar and Grill,3.0,2,Bars
Miami,French Quarter Seafood Bar and Grill,3.0,2,Cajun/Creole
Miami,Vienna,3.0,2,American (Traditional)
Miami,Vienna,3.0,2,Cocktail Bars
Miami,The Salon at Element,3.0,2,Bars
Miami,The Salon at Element,3.0,2,American (Traditional)
Miami,The Boat House Too Bar,3.0,2,Bars
Miami,Meneo Restaurant,3.0,2,Dominican
Miami,Meneo Restaurant,3.0,2,Hookah Bars
Miami,The RendezVous Bar and Grill,3.0,2,American (Traditional)
Miami,The RendezVous Bar and Grill,3.0,2,Coffee & Tea
Miami,The RendezVous Bar and Grill,3.0,2,Bars
Miami,Chili's,2.0,147,Bars
Miami,Chili's,2.0,147,Tex-Mex
Miami,Chili's,2.0,147,American (Traditional)
Miami,Buffalo Wild Wings,2.0,392,Chicken Wings
Miami,Buffalo Wild Wings,2.0,392,American (Traditional)
Miami,Buffalo Wild Wings,2.0,392,Sports Bars
Miami,Chili's,2.0,126,Bars
Miami,Chili's,2.0,126,Tex-Mex
Miami,Chili's,2.0,126,American (Traditional)
Miami,Applebee's Grill + Bar,2.0,137,Sports Bars
Miami,Applebee's Grill + Bar,2.0,137,Burgers
Miami,Applebee's Grill + Bar,2.0,137,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,Bars
Miami,Monterrey Bar,2.5,3,Cocktail Bars
Miami,TGI Fridays,2.0,273,American (Traditional)
Miami,TGI Fridays,2.0,273,Sports Bars
Miami,TGI Fridays,2.0,273,Burgers
Miami,Mad Butcher - Miami,2.5,23,Bars
Miami,Mad Butcher - Miami,2.5,23,Sandwiches
Miami,Mad Butcher - Miami,2.5,23,Barbeque
Miami,Divino Pecado & Santo Bocado,2.5,5,Dance Clubs
Miami,Divino Pecado & Santo Bocado,2.5,5,Lounges
Miami,Divino Pecado & Santo Bocado,2.5,5,Venues & Event Spaces
Miami,Mojitobar,2.5,185,Sports Bars
Miami,Mojitobar,2.5,185,American (Traditional)
Miami,Mojitobar,2.5,185,Tacos
Miami,Casino Miami,2.5,69,Casinos
Miami,Casino Miami,2.5,69,Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Cocktail Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Lounges
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Hookah Bars
Miami,Billares Gato Negro,2.5,9,Pool & Billiards
Miami,Billares Gato Negro,2.5,9,Sports Bars
Miami,Billares Gato Negro,2.5,9,Hookah Bars
Miami,Dave & Buster's Hollywood,2.5,548,Bars
Miami,Dave & Buster's Hollywood,2.5,548,Arcades
Miami,Dave & Buster's Hollywood,2.5,548,American (Traditional)
Miami,Batter's Box - Miami,2.5,15,Batting Cages
Miami,Batter's Box - Miami,2.5,15,Sports Bars
Miami,Il Giardino,2.5,568,Italian
Miami,Il Giardino,2.5,568,Seafood
Miami,Il Giardino,2.5,568,Cocktail Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Colombian
Miami,Sushi Sake Biscayne,2.5,261,Japanese
Miami,Sushi Sake Biscayne,2.5,261,Sushi Bars
Miami,Sushi Sake Biscayne,2.5,261,Beer Bar
Miami,Chili's,2.5,165,Tex-Mex
Miami,Chili's,2.5,165,American (Traditional)
Miami,Chili's,2.5,165,Bars
Miami,Great House,3.0,4,American (New)
Miami,Great House,3.0,4,Bars
Miami,Great House,3.0,4,Burgers
Miami,The Boss Cigar & Vape,3.0,3,Vape Shops
Miami,The Boss Cigar & Vape,3.0,3,Tobacco Shops
Miami,The Boss Cigar & Vape,3.0,3,Cigar Bars
Miami,Dolce Lounge & Bar,3.0,3,Lounges
Miami,Dolce Lounge & Bar,3.0,3,Hookah Bars
Miami,TGI Fridays,2.5,233,American (Traditional)
Miami,TGI Fridays,2.5,233,Sports Bars
Miami,TGI Fridays,2.5,233,Burgers
Miami,Cine Citta Caffe,2.5,82,Italian
Miami,Cine Citta Caffe,2.5,82,Kosher
Miami,Cine Citta Caffe,2.5,82,Bars
Miami,Taco Taco South Beach,2.5,643,Tacos
Miami,Taco Taco South Beach,2.5,643,Cocktail Bars
Miami,Taco Taco South Beach,2.5,643,Desserts
Miami,Chili's,2.5,184,Tex-Mex
Miami,Chili's,2.5,184,American (Traditional)
Miami,Chili's,2.5,184,Bars
Miami,Finnegan's Road,2.5,202,American (New)
Miami,Finnegan's Road,2.5,202,Pubs
Miami,Finnegan's Road,2.5,202,Sports Bars
Miami,Chili's,2.5,246,Tex-Mex
Miami,Chili's,2.5,246,American (Traditional)
Miami,Chili's,2.5,246,Bars
Miami,TGI Fridays,2.5,219,American (Traditional)
Miami,TGI Fridays,2.5,219,Burgers
Miami,TGI Fridays,2.5,219,Sports Bars
Miami,Beaches Bar & Grill,2.5,97,Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,Sports Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,American (Traditional)
Miami,The Place Restaurant & Bar,2.5,395,Bars
Miami,The Place Restaurant & Bar,2.5,395,American (New)
Miami,The Place Restaurant & Bar,2.5,395,Mexican
Miami,Tides Restaurant & Terrace,2.5,80,Lounges
Miami,Tides Restaurant & Terrace,2.5,80,American (Traditional)
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan
Miami,TGI Fridays,2.5,264,American (Traditional)
Miami,TGI Fridays,2.5,264,Sports Bars
Miami,TGI Fridays,2.5,264,Burgers
Miami,Blu Gin Restaurant & Lounge,2.5,78,Seafood
Miami,Blu Gin Restaurant & Lounge,2.5,78,Steakhouses
Miami,Blu Gin Restaurant & Lounge,2.5,78,Lounges
Miami,Buffalo Wild Wings,2.5,120,Chicken Wings
Miami,Buffalo Wild Wings,2.5,120,Sports Bars
Miami,Buffalo Wild Wings,2.5,120,American (Traditional)
Miami,Strawberry Moon,2.5,15,Cocktail Bars
Miami,Strawberry Moon,2.5,15,Lounges
Miami,Chili's,2.5,346,American (Traditional)
Miami,Chili's,2.5,346,Bars
Miami,Chili's,2.5,346,Tex-Mex
Miami,Chili's,2.5,172,Bars
Miami,Chili's,2.5,172,Tex-Mex
Miami,Chili's,2.5,172,American (Traditional)
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Latin American
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Dance Clubs
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Bars
Miami,Applebee's Grill + Bar,2.5,164,American (Traditional)
Miami,Applebee's Grill + Bar,2.5,164,Sports Bars
Miami,Applebee's Grill + Bar,2.5,164,Burgers
Miami,SQL Miami,2.5,16,Dance Clubs
Miami,SQL Miami,2.5,16,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,American (Traditional)
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Music Venues
Miami,16 Fifty Restaurant,3.0,2,American (New)
Miami,16 Fifty Restaurant,3.0,2,Breakfast & Brunch
Miami,16 Fifty Restaurant,3.0,2,Cocktail Bars
Miami,French Quarter Seafood Bar and Grill,3.0,2,Seafood
Miami,French Quarter Seafood Bar and Grill,3.0,2,Bars
Miami,French Quarter Seafood Bar and Grill,3.0,2,Cajun/Creole
Miami,Vienna,3.0,2,American (Traditional)
Miami,Vienna,3.0,2,Cocktail Bars
Miami,The Salon at Element,3.0,2,Bars
Miami,The Salon at Element,3.0,2,American (Traditional)
Miami,The Boat House Too Bar,3.0,2,Bars
Miami,Meneo Restaurant,3.0,2,Dominican
Miami,Meneo Restaurant,3.0,2,Hookah Bars
Miami,The RendezVous Bar and Grill,3.0,2,American (Traditional)
Miami,The RendezVous Bar and Grill,3.0,2,Coffee & Tea
Miami,The RendezVous Bar and Grill,3.0,2,Bars
Miami,Chili's,2.0,147,Bars
Miami,Chili's,2.0,147,Tex-Mex
Miami,Chili's,2.0,147,American (Traditional)
Miami,Buffalo Wild Wings,2.0,392,Chicken Wings
Miami,Buffalo Wild Wings,2.0,392,American (Traditional)
Miami,Buffalo Wild Wings,2.0,392,Sports Bars
Miami,Chili's,2.0,126,Bars
Miami,Chili's,2.0,126,Tex-Mex
Miami,Chili's,2.0,126,American (Traditional)
Miami,Applebee's Grill + Bar,2.0,137,Sports Bars
Miami,Applebee's Grill + Bar,2.0,137,Burgers
Miami,Applebee's Grill + Bar,2.0,137,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,Bars
Miami,Monterrey Bar,2.5,3,Cocktail Bars
Miami,TGI Fridays,2.0,273,American (Traditional)
Miami,TGI Fridays,2.0,273,Sports Bars
Miami,TGI Fridays,2.0,273,Burgers
Miami,Mad Butcher - Miami,2.5,23,Bars
Miami,Mad Butcher - Miami,2.5,23,Sandwiches
Miami,Mad Butcher - Miami,2.5,23,Barbeque
Miami,Divino Pecado & Santo Bocado,2.5,5,Dance Clubs
Miami,Divino Pecado & Santo Bocado,2.5,5,Lounges
Miami,Divino Pecado & Santo Bocado,2.5,5,Venues & Event Spaces
Miami,Mojitobar,2.5,185,Sports Bars
Miami,Mojitobar,2.5,185,American (Traditional)
Miami,Mojitobar,2.5,185,Tacos
Miami,Casino Miami,2.5,69,Casinos
Miami,Casino Miami,2.5,69,Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Cocktail Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Lounges
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Hookah Bars
Miami,Billares Gato Negro,2.5,9,Pool & Billiards
Miami,Billares Gato Negro,2.5,9,Sports Bars
Miami,Billares Gato Negro,2.5,9,Hookah Bars
Miami,Dave & Buster's Hollywood,2.5,548,Bars
Miami,Dave & Buster's Hollywood,2.5,548,Arcades
Miami,Dave & Buster's Hollywood,2.5,548,American (Traditional)
Miami,Batter's Box - Miami,2.5,15,Batting Cages
Miami,Batter's Box - Miami,2.5,15,Sports Bars
Miami,Il Giardino,2.5,568,Italian
Miami,Il Giardino,2.5,568,Seafood
Miami,Il Giardino,2.5,568,Cocktail Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Colombian
Miami,Sushi Sake Biscayne,2.5,261,Japanese
Miami,Sushi Sake Biscayne,2.5,261,Sushi Bars
Miami,Sushi Sake Biscayne,2.5,261,Beer Bar
Miami,Chili's,2.5,165,Tex-Mex
Miami,Chili's,2.5,165,American (Traditional)
Miami,Chili's,2.5,165,Bars
Miami,Great House,3.0,4,American (New)
Miami,Great House,3.0,4,Bars
Miami,Great House,3.0,4,Burgers
Miami,The Boss Cigar & Vape,3.0,3,Vape Shops
Miami,The Boss Cigar & Vape,3.0,3,Tobacco Shops
Miami,The Boss Cigar & Vape,3.0,3,Cigar Bars
Miami,Dolce Lounge & Bar,3.0,3,Lounges
Miami,Dolce Lounge & Bar,3.0,3,Hookah Bars
Miami,TGI Fridays,2.5,233,American (Traditional)
Miami,TGI Fridays,2.5,233,Sports Bars
Miami,TGI Fridays,2.5,233,Burgers
Miami,Cine Citta Caffe,2.5,82,Italian
Miami,Cine Citta Caffe,2.5,82,Kosher
Miami,Cine Citta Caffe,2.5,82,Bars
Miami,Taco Taco South Beach,2.5,643,Tacos
Miami,Taco Taco South Beach,2.5,643,Cocktail Bars
Miami,Taco Taco South Beach,2.5,643,Desserts
Miami,Chili's,2.5,184,Tex-Mex
Miami,Chili's,2.5,184,American (Traditional)
Miami,Chili's,2.5,184,Bars
Miami,Finnegan's Road,2.5,202,American (New)
Miami,Finnegan's Road,2.5,202,Pubs
Miami,Finnegan's Road,2.5,202,Sports Bars
Miami,Chili's,2.5,246,Tex-Mex
Miami,Chili's,2.5,246,American (Traditional)
Miami,Chili's,2.5,246,Bars
Miami,TGI Fridays,2.5,219,American (Traditional)
Miami,TGI Fridays,2.5,219,Burgers
Miami,TGI Fridays,2.5,219,Sports Bars
Miami,Beaches Bar & Grill,2.5,97,Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,Sports Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,American (Traditional)
Miami,The Place Restaurant & Bar,2.5,395,Bars
Miami,The Place Restaurant & Bar,2.5,395,American (New)
Miami,The Place Restaurant & Bar,2.5,395,Mexican
Miami,Tides Restaurant & Terrace,2.5,80,Lounges
Miami,Tides Restaurant & Terrace,2.5,80,American (Traditional)
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan
Miami,TGI Fridays,2.5,264,American (Traditional)
Miami,TGI Fridays,2.5,264,Sports Bars
Miami,TGI Fridays,2.5,264,Burgers
Miami,Blu Gin Restaurant & Lounge,2.5,78,Seafood
Miami,Blu Gin Restaurant & Lounge,2.5,78,Steakhouses
Miami,Blu Gin Restaurant & Lounge,2.5,78,Lounges
Miami,Buffalo Wild Wings,2.5,120,Chicken Wings
Miami,Buffalo Wild Wings,2.5,120,Sports Bars
Miami,Buffalo Wild Wings,2.5,120,American (Traditional)
Miami,Strawberry Moon,2.5,15,Cocktail Bars
Miami,Strawberry Moon,2.5,15,Lounges
Miami,Chili's,2.5,346,American (Traditional)
Miami,Chili's,2.5,346,Bars
Miami,Chili's,2.5,346,Tex-Mex
Miami,Chili's,2.5,172,Bars
Miami,Chili's,2.5,172,Tex-Mex
Miami,Chili's,2.5,172,American (Traditional)
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Latin American
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Dance Clubs
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Bars
Miami,Applebee's Grill + Bar,2.5,164,American (Traditional)
Miami,Applebee's Grill + Bar,2.5,164,Sports Bars
Miami,Applebee's Grill + Bar,2.5,164,Burgers
Miami,SQL Miami,2.5,16,Dance Clubs
Miami,SQL Miami,2.5,16,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,American (Traditional)
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Music Venues
Miami,16 Fifty Restaurant,3.0,2,American (New)
Miami,16 Fifty Restaurant,3.0,2,Breakfast & Brunch
Miami,16 Fifty Restaurant,3.0,2,Cocktail Bars
Miami,French Quarter Seafood Bar and Grill,3.0,2,Seafood
Miami,French Quarter Seafood Bar and Grill,3.0,2,Bars
Miami,French Quarter Seafood Bar and Grill,3.0,2,Cajun/Creole
Miami,Vienna,3.0,2,American (Traditional)
Miami,Vienna,3.0,2,Cocktail Bars
Miami,The Salon at Element,3.0,2,Bars
Miami,The Salon at Element,3.0,2,American (Traditional)
Miami,The Boat House Too Bar,3.0,2,Bars
Miami,Meneo Restaurant,3.0,2,Dominican
Miami,Meneo Restaurant,3.0,2,Hookah Bars
Miami,The RendezVous Bar and Grill,3.0,2,American (Traditional)
Miami,The RendezVous Bar and Grill,3.0,2,Coffee & Tea
Miami,The RendezVous Bar and Grill,3.0,2,Bars
Miami,Chili's,2.0,147,Bars
Miami,Chili's,2.0,147,Tex-Mex
Miami,Chili's,2.0,147,American (Traditional)
Miami,Buffalo Wild Wings,2.0,392,Chicken Wings
Miami,Buffalo Wild Wings,2.0,392,American (Traditional)
Miami,Buffalo Wild Wings,2.0,392,Sports Bars
Miami,Chili's,2.0,126,Bars
Miami,Chili's,2.0,126,Tex-Mex
Miami,Chili's,2.0,126,American (Traditional)
Miami,Applebee's Grill + Bar,2.0,137,Sports Bars
Miami,Applebee's Grill + Bar,2.0,137,Burgers
Miami,Applebee's Grill + Bar,2.0,137,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,American (Traditional)
Miami,Porterhouse Bar & Grill,2.0,509,Bars
Miami,Monterrey Bar,2.5,3,Cocktail Bars
Miami,TGI Fridays,2.0,273,American (Traditional)
Miami,TGI Fridays,2.0,273,Sports Bars
Miami,TGI Fridays,2.0,273,Burgers
Miami,Mad Butcher - Miami,2.5,23,Bars
Miami,Mad Butcher - Miami,2.5,23,Sandwiches
Miami,Mad Butcher - Miami,2.5,23,Barbeque
Miami,Divino Pecado & Santo Bocado,2.5,5,Dance Clubs
Miami,Divino Pecado & Santo Bocado,2.5,5,Lounges
Miami,Divino Pecado & Santo Bocado,2.5,5,Venues & Event Spaces
Miami,Mojitobar,2.5,185,Sports Bars
Miami,Mojitobar,2.5,185,American (Traditional)
Miami,Mojitobar,2.5,185,Tacos
Miami,Casino Miami,2.5,69,Casinos
Miami,Casino Miami,2.5,69,Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Cocktail Bars
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Lounges
Miami,Voodoo Rooftop Lounge & Hookah,2.5,343,Hookah Bars
Miami,Billares Gato Negro,2.5,9,Pool & Billiards
Miami,Billares Gato Negro,2.5,9,Sports Bars
Miami,Billares Gato Negro,2.5,9,Hookah Bars
Miami,Dave & Buster's Hollywood,2.5,548,Bars
Miami,Dave & Buster's Hollywood,2.5,548,Arcades
Miami,Dave & Buster's Hollywood,2.5,548,American (Traditional)
Miami,Batter's Box - Miami,2.5,15,Batting Cages
Miami,Batter's Box - Miami,2.5,15,Sports Bars
Miami,Il Giardino,2.5,568,Italian
Miami,Il Giardino,2.5,568,Seafood
Miami,Il Giardino,2.5,568,Cocktail Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Bars
Miami,Tardes Caleñas Bar Restaurant,2.5,178,Colombian
Miami,Sushi Sake Biscayne,2.5,261,Japanese
Miami,Sushi Sake Biscayne,2.5,261,Sushi Bars
Miami,Sushi Sake Biscayne,2.5,261,Beer Bar
Miami,Chili's,2.5,165,Tex-Mex
Miami,Chili's,2.5,165,American (Traditional)
Miami,Chili's,2.5,165,Bars
Miami,Great House,3.0,4,American (New)
Miami,Great House,3.0,4,Bars
Miami,Great House,3.0,4,Burgers
Miami,The Boss Cigar & Vape,3.0,3,Vape Shops
Miami,The Boss Cigar & Vape,3.0,3,Tobacco Shops
Miami,The Boss Cigar & Vape,3.0,3,Cigar Bars
Miami,Dolce Lounge & Bar,3.0,3,Lounges
Miami,Dolce Lounge & Bar,3.0,3,Hookah Bars
Miami,TGI Fridays,2.5,233,American (Traditional)
Miami,TGI Fridays,2.5,233,Sports Bars
Miami,TGI Fridays,2.5,233,Burgers
Miami,Cine Citta Caffe,2.5,82,Italian
Miami,Cine Citta Caffe,2.5,82,Kosher
Miami,Cine Citta Caffe,2.5,82,Bars
Miami,Taco Taco South Beach,2.5,643,Tacos
Miami,Taco Taco South Beach,2.5,643,Cocktail Bars
Miami,Taco Taco South Beach,2.5,643,Desserts
Miami,Chili's,2.5,184,Tex-Mex
Miami,Chili's,2.5,184,American (Traditional)
Miami,Chili's,2.5,184,Bars
Miami,Finnegan's Road,2.5,202,American (New)
Miami,Finnegan's Road,2.5,202,Pubs
Miami,Finnegan's Road,2.5,202,Sports Bars
Miami,Chili's,2.5,246,Tex-Mex
Miami,Chili's,2.5,246,American (Traditional)
Miami,Chili's,2.5,246,Bars
Miami,TGI Fridays,2.5,219,American (Traditional)
Miami,TGI Fridays,2.5,219,Burgers
Miami,TGI Fridays,2.5,219,Sports Bars
Miami,Beaches Bar & Grill,2.5,97,Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,Sports Bars
Miami,Jack Nicklaus Golden Bear Grill,2.5,443,American (Traditional)
Miami,The Place Restaurant & Bar,2.5,395,Bars
Miami,The Place Restaurant & Bar,2.5,395,American (New)
Miami,The Place Restaurant & Bar,2.5,395,Mexican
Miami,Tides Restaurant & Terrace,2.5,80,Lounges
Miami,Tides Restaurant & Terrace,2.5,80,American (Traditional)
Miami,Tides Restaurant & Terrace,2.5,80,Moroccan
Miami,TGI Fridays,2.5,264,American (Traditional)
Miami,TGI Fridays,2.5,264,Sports Bars
Miami,TGI Fridays,2.5,264,Burgers
Miami,Blu Gin Restaurant & Lounge,2.5,78,Seafood
Miami,Blu Gin Restaurant & Lounge,2.5,78,Steakhouses
Miami,Blu Gin Restaurant & Lounge,2.5,78,Lounges
Miami,Buffalo Wild Wings,2.5,120,Chicken Wings
Miami,Buffalo Wild Wings,2.5,120,Sports Bars
Miami,Buffalo Wild Wings,2.5,120,American (Traditional)
Miami,Strawberry Moon,2.5,15,Cocktail Bars
Miami,Strawberry Moon,2.5,15,Lounges
Miami,Chili's,2.5,346,American (Traditional)
Miami,Chili's,2.5,346,Bars
Miami,Chili's,2.5,346,Tex-Mex
Miami,Chili's,2.5,172,Bars
Miami,Chili's,2.5,172,Tex-Mex
Miami,Chili's,2.5,172,American (Traditional)
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Latin American
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Dance Clubs
Miami,Fonda Dulce Jesus Mio Miami,2.5,27,Bars
Miami,Applebee's Grill + Bar,2.5,164,American (Traditional)
Miami,Applebee's Grill + Bar,2.5,164,Sports Bars
Miami,Applebee's Grill + Bar,2.5,164,Burgers
Miami,SQL Miami,2.5,16,Dance Clubs
Miami,SQL Miami,2.5,16,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Bars
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,American (Traditional)
Miami,Margaritaville Restaurant - Miami Bayside,3.0,2,Music Venues
Miami,16 Fifty Restaurant,3.0,2,American (New)
Miami,16 Fifty Restaurant,3.0,2,Breakfast & Brunch
Miami,16 Fifty Restaurant,3.0,2,Cocktail Bars
