categories,name,rating,review_count,location,coordinates,city
"['Taiwanese', 'Tiki Bars']",Rose’s R&R Bar,5.0,4,"{'address1': '457 Graham Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['457 Graham Ave', 'Brooklyn, NY 11222']}","{'latitude': 40.71907565246, 'longitude': -73.9454767}",NewYork
"['Lounges', 'Breakfast & Brunch', 'Cocktail Bars']",Rose Lane,5.0,4,"{'address1': '36 Central Park S', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['36 Central Park S', 'New York, NY 10019']}","{'latitude': 40.76464484945473, 'longitude': -73.9753353}",NewYork
['Bars'],Rossi's Lounge,5.0,4,"{'address1': '25 Broadway', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['25 Broadway', 'Brooklyn, NY 11249']}","{'latitude': 40.71093, 'longitude': -73.9678}",NewYork
"['Sports Bars', 'Pool Halls']",Estrela De Portugal,5.0,4,"{'address1': '900 Jackson Ave', 'address2': '', 'address3': '', 'city': 'Elizabeth', 'zip_code': '07201', 'country': 'US', 'state': 'NJ', 'display_address': ['900 Jackson Ave', 'Elizabeth, NJ 07201']}","{'latitude': 40.68056, 'longitude': -74.19847}",NewYork
['Beer Bar'],Brewer's Row,5.0,4,"{'address1': '228 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['228 7th Ave', 'Brooklyn, NY 11215']}","{'latitude': 40.67020752733199, 'longitude': -73.97903098802647}",NewYork
"['Cocktail Bars', 'Dance Clubs', 'Sports Bars']",Crystal Lake Brooklyn,5.0,32,"{'address1': '647 Grand St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['647 Grand St', 'Brooklyn, NY 11211']}","{'latitude': 40.71153, 'longitude': -73.9464}",NewYork
"['Beer Bar', 'Whiskey Bars']",St. Elias Bar,5.0,8,"{'address1': '899 Broadway', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['899 Broadway', 'Brooklyn, NY 11206']}","{'latitude': 40.69798, 'longitude': -73.93679}",NewYork
"['American (Traditional)', 'Bars']",Tenement,5.0,4,"{'address1': '161 Ludlow St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['161 Ludlow St', 'New York, NY 10002']}","{'latitude': 40.72146514727279, 'longitude': -73.9878926}",NewYork
['Pubs'],Bay Street Tavern,5.0,8,"{'address1': '1384 Bay St', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1384 Bay St', 'Staten Island, NY 10305']}","{'latitude': 40.609758, 'longitude': -74.063224}",NewYork
"['Beer, Wine & Spirits', 'Beer Bar']",Beer Run,5.0,4,"{'address1': '3604 Broadway', 'address2': 'Fl 2', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3604 Broadway', 'Fl 2', 'New York, NY 10031']}","{'latitude': 40.82849, 'longitude': -73.94862}",NewYork
"['French', 'American (New)', 'Cocktail Bars']",The Consulate - Midtown,5.0,12,"{'address1': '44 W 56th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['44 W 56th St', 'New York, NY 10019']}","{'latitude': 40.76309, 'longitude': -73.97661}",NewYork
"['Wine Bars', 'Cafes', 'Internet Cafes']",Yes Mama Wine Bar,5.0,4,"{'address1': '44-10 30th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['44-10 30th Ave', 'New York, NY 11103']}","{'latitude': 40.762119, 'longitude': -73.911564}",NewYork
"['Latin American', 'Chicken Wings', 'Cocktail Bars']",Malabar,5.0,4,"{'address1': '84-19 Northern Blvd', 'address2': 'Ste L1', 'address3': '', 'city': 'Queens', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['84-19 Northern Blvd', 'Ste L1', 'Queens, NY 11372']}","{'latitude': 40.75606, 'longitude': -73.8828}",NewYork
"['Bars', 'Mexican']",Las Margaritas,5.0,4,"{'address1': '45-17 28th Ave', 'address2': 'Ste 1', 'address3': '', 'city': 'New York', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['45-17 28th Ave', 'Ste 1', 'New York, NY 11103']}","{'latitude': 40.76349, 'longitude': -73.90893}",NewYork
['Beer Bar'],Beer Noggin,4.5,63,"{'address1': '102 Kraft Ave', 'address2': '', 'address3': '', 'city': 'Bronxville', 'zip_code': '10708', 'country': 'US', 'state': 'NY', 'display_address': ['102 Kraft Ave', 'Bronxville, NY 10708']}","{'latitude': 40.9405594, 'longitude': -73.834259}",NewYork
"['Irish Pub', 'Venues & Event Spaces']",The Blasket,4.5,90,"{'address1': '1085 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['1085 2nd Ave', 'New York, NY 10022']}","{'latitude': 40.7595592329513, 'longitude': -73.9653423932104}",NewYork
"['Pizza', 'Italian', 'Cocktail Bars']",Lupo Rosso,4.5,35,"{'address1': '43-69 11th St', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['43-69 11th St', 'Long Island City, NY 11101']}","{'latitude': 40.7503484, 'longitude': -73.9488625}",NewYork
"['Cocktail Bars', 'Tapas/Small Plates', 'Venues & Event Spaces']",L'Wren,4.5,69,"{'address1': '4004 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4004 5th Ave', 'Brooklyn, NY 11232']}","{'latitude': 40.650743, 'longitude': -74.004913}",NewYork
"['Seafood', 'Tacos', 'Cocktail Bars']",The King of Fish,4.5,88,"{'address1': '4515 5AV', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4515 5AV', 'Brooklyn, NY 11220']}","{'latitude': 40.6475, 'longitude': -74.00762}",NewYork
"['Portuguese', 'Cocktail Bars', 'Beer, Wine & Spirits']",Leitao,4.5,122,"{'address1': '547 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['547 Hudson St', 'New York, NY 10014']}","{'latitude': 40.73495, 'longitude': -74.00628}",NewYork
"['Seafood', 'Cocktail Bars', 'Lounges']",Ama Raw Bar - East Village,4.5,171,"{'address1': '190 Avenue B', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['190 Avenue B', 'New York, NY 10009']}","{'latitude': 40.727996, 'longitude': -73.979324}",NewYork
"['Italian', 'Wine Bars', 'Seafood']",Ramerino Italian Prime,4.5,49,"{'address1': '16 E 39th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['16 E 39th St', 'New York, NY 10016']}","{'latitude': 40.75107, 'longitude': -73.98135}",NewYork
"['Cafes', 'Hookah Bars']",Majnoon Cafe,4.5,30,"{'address1': '128-12 Liberty Ave', 'address2': None, 'address3': '', 'city': 'Ozone Park', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['128-12 Liberty Ave', 'Ozone Park, NY 11419']}","{'latitude': 40.68893, 'longitude': -73.81653}",NewYork
"['Cocktail Bars', 'Thai']",KAM RAI,4.5,15,"{'address1': '43-11 28th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['43-11 28th Ave', 'Astoria, NY 11103']}","{'latitude': 40.7643253, 'longitude': -73.9107518}",NewYork
"['French', 'Wine Bars', 'Cocktail Bars']",Lena West village ,4.5,22,"{'address1': '10 Morton St', 'address2': None, 'address3': '', 'city': 'Manhattan', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['10 Morton St', 'Manhattan, NY 10014']}","{'latitude': 40.731268662277984, 'longitude': -74.00359908613547}",NewYork
"['Bars', 'Axe Throwing', 'American (Traditional)']",Kick Axe Throwing,4.5,539,"{'address1': '622 Degraw St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['622 Degraw St', 'Brooklyn, NY 11217']}","{'latitude': 40.6790268, 'longitude': -73.983077}",NewYork
"['Sports Bars', 'American (Traditional)']",Nutty Sports Bar & Grill,4.5,11,"{'address1': '105-06 Jamaica Ave', 'address2': '', 'address3': None, 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['105-06 Jamaica Ave', 'Richmond Hill, NY 11418']}","{'latitude': 40.695023, 'longitude': -73.841673}",NewYork
"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",Hold Fast Kitchen & Spirits,4.5,589,"{'address1': '364 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['364 W 46th St', 'New York, NY 10036']}","{'latitude': 40.76064, 'longitude': -73.99023}",NewYork
"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",The Reading Room,4.5,73,"{'address1': '16 E 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['16 E 46th St', 'New York, NY 10017']}","{'latitude': 40.7555, 'longitude': -73.97802}",NewYork
"['Sports Bars', 'American (New)', 'Pubs']",Tap Haus 33,4.5,291,"{'address1': '14 E 33rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['14 E 33rd St', 'New York, NY 10016']}","{'latitude': 40.747247, 'longitude': -73.9843}",NewYork
"['Beer Bar', 'Wine Bars', 'Sandwiches']",Heart of Gold,4.5,29,"{'address1': '37-14 31st Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['37-14 31st Ave', 'Astoria, NY 11103']}","{'latitude': 40.7616, 'longitude': -73.9183}",NewYork
['Beer Bar'],Beer Karma,4.5,29,"{'address1': '470 Union Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['470 Union Ave', 'Brooklyn, NY 11211']}","{'latitude': 40.7144577284277, 'longitude': -73.9515004452379}",NewYork
"['Mexican', 'Beer Bar', 'Cocktail Bars']",345 Cantina,4.5,18,"{'address1': '345 E 6th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['345 E 6th St', 'New York, NY 10003']}","{'latitude': 40.72665, 'longitude': -73.98651}",NewYork
['Bars'],Diamond Lil,4.5,43,"{'address1': '179 Nassau Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['179 Nassau Ave', 'Brooklyn, NY 11222']}","{'latitude': 40.72551, 'longitude': -73.94614}",NewYork
"['Steakhouses', 'Seafood', 'Cocktail Bars']",4 Charles Prime Rib,4.5,411,"{'address1': '4 Charles St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['4 Charles St', 'New York, NY 10014']}","{'latitude': 40.73513, 'longitude': -74.00065}",NewYork
['Bars'],Antini's Bar & Liquors,4.5,7,"{'address1': '2541 Highway 516', 'address2': '', 'address3': '', 'city': 'Old Bridge', 'zip_code': '08857', 'country': 'US', 'state': 'NJ', 'display_address': ['2541 Highway 516', 'Old Bridge, NJ 08857']}","{'latitude': 40.4035934, 'longitude': -74.325628}",NewYork
"['Sports Bars', 'Salad', 'Sandwiches']",Abe's Corner,4.5,14,"{'address1': '674 Rogers Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['674 Rogers Ave', 'Brooklyn, NY 11226']}","{'latitude': 40.65494, 'longitude': -73.95309}",NewYork
"['Tapas/Small Plates', 'Cocktail Bars', 'Venues & Event Spaces']",Lagano,4.5,52,"{'address1': '36-03 Ditmars Blvd', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['36-03 Ditmars Blvd', 'Queens, NY 11105']}","{'latitude': 40.7742994, 'longitude': -73.90786349999999}",NewYork
['Bars'],Solid State,4.5,83,"{'address1': '53-22 Roosevelt Ave', 'address2': '', 'address3': None, 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['53-22 Roosevelt Ave', 'Woodside, NY 11377']}","{'latitude': 40.744532, 'longitude': -73.91082}",NewYork
"['Cocktail Bars', 'Latin American']",Casa Tuya,4.5,24,"{'address1': '25 Sherman Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10040', 'country': 'US', 'state': 'NY', 'display_address': ['25 Sherman Ave', 'New York, NY 10040']}","{'latitude': 40.86249292897329, 'longitude': -73.92819779999999}",NewYork
"['Tapas/Small Plates', 'Cocktail Bars']",Perch,4.5,41,"{'address1': '1693 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1693 Lexington Ave', 'New York, NY 10029']}","{'latitude': 40.79239, 'longitude': -73.946}",NewYork
['Sports Bars'],Bases Loaded,4.5,17,"{'address1': '2997 Westchester Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['2997 Westchester Ave', 'Bronx, NY 10461']}","{'latitude': 40.84733, 'longitude': -73.83224}",NewYork
"['Cocktail Bars', 'American (New)']",Narcisse,4.5,17,"{'address1': '344 E 59th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['344 E 59th St', 'New York, NY 10022']}","{'latitude': 40.75975, 'longitude': -73.96254}",NewYork
['Beer Bar'],Gold Star Beer Counter,4.5,95,"{'address1': '176 Underhill Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['176 Underhill Ave', 'Brooklyn, NY 11238']}","{'latitude': 40.675240744623956, 'longitude': -73.96691579592527}",NewYork
"['Brazilian', 'Cocktail Bars', 'Seafood']",Nelore Grill,4.5,27,"{'address1': '744 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['744 9th Ave', 'New York, NY 10019']}","{'latitude': 40.76358, 'longitude': -73.98866}",NewYork
['Airport Lounges'],Delta Sky Club - Terminal C,4.5,20,"{'address1': 'Laguardia Airport', 'address2': 'Terminal C', 'address3': None, 'city': 'Queens', 'zip_code': '11371', 'country': 'US', 'state': 'NY', 'display_address': ['Laguardia Airport', 'Terminal C', 'Queens, NY 11371']}","{'latitude': 40.77055944616071, 'longitude': -73.86472015765376}",NewYork
"['Hookah Bars', 'Lounges']",Elite Hookah Lounge & Cafe,4.5,10,"{'address1': '252-09 Union Tpke', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11426', 'country': 'US', 'state': 'NY', 'display_address': ['252-09 Union Tpke', 'New York, NY 11426']}","{'latitude': 40.7438053, 'longitude': -73.7184159}",NewYork
['Pubs'],J R's Pub,4.5,10,"{'address1': '558 New Brunswick Ave', 'address2': '', 'address3': '', 'city': 'Fords', 'zip_code': '08863', 'country': 'US', 'state': 'NJ', 'display_address': ['558 New Brunswick Ave', 'Fords, NJ 08863']}","{'latitude': 40.528679, 'longitude': -74.3146158}",NewYork
"['Sports Bars', 'Cigar Bars', 'Venues & Event Spaces']",Smoke N Ashes,4.5,10,"{'address1': '200 Walraven Dr', 'address2': None, 'address3': None, 'city': 'Teaneck', 'zip_code': '07666', 'country': 'US', 'state': 'NJ', 'display_address': ['200 Walraven Dr', 'Teaneck, NJ 07666']}","{'latitude': 40.90206683, 'longitude': -74.00623017}",NewYork
"['Vegan', 'Wine Bars', 'Beer Bar']",Earthen,4.5,60,"{'address1': '226 7th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['226 7th Ave', 'Brooklyn, NY 11215']}","{'latitude': 40.67024, 'longitude': -73.97897}",NewYork
"['Coffee & Tea', 'Bars', 'Beer, Wine & Spirits']",Judy's,4.5,53,"{'address1': '4022 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4022 5th Ave', 'Brooklyn, NY 11232']}","{'latitude': 40.65033, 'longitude': -74.00508}",NewYork
"['Community Service/Non-Profit', 'Airport Lounges']",USO Center - Newark Airport,4.5,13,"{'address1': '3 Brewster Rd', 'address2': 'Fl 2', 'address3': 'Terminal B', 'city': 'Newark', 'zip_code': '07114', 'country': 'US', 'state': 'NJ', 'display_address': ['3 Brewster Rd', 'Fl 2', 'Terminal B', 'Newark, NJ 07114']}","{'latitude': 40.6918119155695, 'longitude': -74.1767463835878}",NewYork
"['Sports Bars', 'Restaurants', 'Music Venues']",The Clubhouse,4.5,13,"{'address1': '410 US-46 E', 'address2': None, 'address3': '', 'city': 'Fairfield', 'zip_code': '07004', 'country': 'US', 'state': 'NJ', 'display_address': ['410 US-46 E', 'Fairfield, NJ 07004']}","{'latitude': 40.88188, 'longitude': -74.288904}",NewYork
"['Szechuan', 'Dim Sum', 'Cocktail Bars']",CHILI,4.5,634,"{'address1': '13 E 37th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['13 E 37th St', 'New York, NY 10016']}","{'latitude': 40.75002, 'longitude': -73.98215}",NewYork
"['Bars', 'American (New)', 'Burgers']",82 Stanton,4.5,29,"{'address1': '82 Stanton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['82 Stanton St', 'New York, NY 10002']}","{'latitude': 40.721701, 'longitude': -73.988817}",NewYork
['Cocktail Bars'],Lost Spirits NYC,4.5,16,"{'address1': '11 W 17th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['11 W 17th St', 'New York, NY 10011']}","{'latitude': 40.73836, 'longitude': -73.99298}",NewYork
"['Pubs', 'Beer Bar']",Stosh's,4.5,32,"{'address1': '18-15 Maple Ave', 'address2': None, 'address3': '', 'city': 'Fair Lawn', 'zip_code': '07410', 'country': 'US', 'state': 'NJ', 'display_address': ['18-15 Maple Ave', 'Fair Lawn, NJ 07410']}","{'latitude': 40.94289, 'longitude': -74.14043}",NewYork
"['Sports Bars', 'Pubs']",Marty Gras,4.5,22,"{'address1': '601 Schuyler Ave', 'address2': '', 'address3': '', 'city': 'Lyndhurst', 'zip_code': '07071', 'country': 'US', 'state': 'NJ', 'display_address': ['601 Schuyler Ave', 'Lyndhurst, NJ 07071']}","{'latitude': 40.8000647309287, 'longitude': -74.1165482997894}",NewYork
"['Steakhouses', 'Wine Bars', 'French']",Steak Frites Bistro,4.5,69,"{'address1': '496 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['496 9th Ave', 'New York, NY 10018']}","{'latitude': 40.75559939381978, 'longitude': -73.994415672668}",NewYork
