city,name,rating,review_count,categories,categories_encoded
NewYork,Le Botaniste,4.5,232,Vegan,602
NewYork,Le Botaniste,4.5,232,Wine Bars,629
NewYork,Top Thai Greenwich,4.5,1860,Thai,580
NewYork,Top Thai Greenwich,4.5,1860,Cocktail Bars,154
NewYork,Top Thai Greenwich,4.5,1860,Halal,269
NewYork,Cafe Katja,4.5,835,German,249
NewYork,Cafe Katja,4.5,835,Bars,58
NewYork,Cafe Katja,4.5,835,Austrian,45
NewYork,Lokal 83 Mediterranean Kitchen,4.5,456,Mediterranean,367
NewYork,Lokal 83 Mediterranean Kitchen,4.5,456,Cocktail Bars,154
NewYork,Lokal 83 Mediterranean Kitchen,4.5,456,Greek,259
NewYork,Cronin & Phelan's,4.5,219,Pubs,469
NewYork,Cronin & Phelan's,4.5,219,American (Traditional),16
NewYork,Cronin & Phelan's,4.5,219,Irish,310
NewYork,Other Half Brewing - Rockefeller Center Taproom,4.5,28,Beer Bar,67
NewYork,Post Bar,4.5,21,Cocktail Bars,154
NewYork,W XYZ Bar,4.5,7,Cocktail Bars,154
NewYork,W XYZ Bar,4.5,7,Venues & Event Spaces,605
NewYork,W XYZ Bar,4.5,7,Tapas/Small Plates,569
NewYork,Vessel Bar & Grill,4.5,7,Bars,58
NewYork,Vessel Bar & Grill,4.5,7,Salad,492
NewYork,Vessel Bar & Grill,4.5,7,Pasta Shops,422
NewYork,The Rum Bar,4.5,7,Cocktail Bars,154
NewYork,The Rum Bar,4.5,7,Caribbean,125
NewYork,Taqueria Mariposa Rosa,4.5,7,Tacos,562
NewYork,Taqueria Mariposa Rosa,4.5,7,Cocktail Bars,154
NewYork,Goldie’s Tavern,4.5,14,Gastropubs,244
NewYork,Goldie’s Tavern,4.5,14,Sports Bars,542
NewYork,Goldie’s Tavern,4.5,14,Cocktail Bars,154
NewYork,Molyvos Restaurant,4.5,42,Wine Bars,629
NewYork,Molyvos Restaurant,4.5,42,Seafood,502
NewYork,Molyvos Restaurant,4.5,42,Greek,259
NewYork,Olio e Più,4.5,4447,Pizza,444
NewYork,Olio e Più,4.5,4447,Italian,312
NewYork,Olio e Più,4.5,4447,Cocktail Bars,154
NewYork,The Mermaid Inn - Chelsea,4.5,96,Seafood,502
NewYork,The Mermaid Inn - Chelsea,4.5,96,American (New),15
NewYork,The Mermaid Inn - Chelsea,4.5,96,Cocktail Bars,154
NewYork,Laser Wolf,4.5,185,Middle Eastern,371
NewYork,Laser Wolf,4.5,185,Desserts,188
NewYork,Laser Wolf,4.5,185,Cocktail Bars,154
NewYork,The Factory 380,4.5,150,Bars,58
NewYork,The Factory 380,4.5,150,American (New),15
NewYork,The Factory 380,4.5,150,Breakfast & Brunch,95
NewYork,Chama Mama,4.5,656,Georgian,248
NewYork,Chama Mama,4.5,656,Wine Bars,629
NewYork,Chama Mama,4.5,656,Cocktail Bars,154
NewYork,William Barnacle Tavern,4.5,120,Bars,58
NewYork,The Five Lamps,4.5,66,Bars,58
NewYork,The Leroy House,4.5,180,American (New),15
NewYork,The Leroy House,4.5,180,Cocktail Bars,154
NewYork,Trapizzino,4.5,301,Italian,312
NewYork,Trapizzino,4.5,301,Wine Bars,629
NewYork,Trapizzino,4.5,301,Cocktail Bars,154
NewYork,The Quays Pub,4.5,102,Pubs,469
NewYork,Albatross Bar,4.5,57,Karaoke,320
NewYork,Albatross Bar,4.5,57,Gay Bars,245
NewYork,The Holler,4.5,38,Cocktail Bars,154
NewYork,NR,4.5,309,Ramen,478
NewYork,NR,4.5,309,Seafood,502
NewYork,NR,4.5,309,Cocktail Bars,154
NewYork,When In Bangkok,4.5,243,Thai,580
NewYork,When In Bangkok,4.5,243,Cocktail Bars,154
NewYork,When In Bangkok,4.5,243,Seafood,502
NewYork,Portale,4.5,162,Italian,312
NewYork,Portale,4.5,162,Bars,58
NewYork,The Attic Oyster & Cocktail Bar,4.5,162,Cocktail Bars,154
NewYork,The Attic Oyster & Cocktail Bar,4.5,162,Seafood,502
NewYork,The Attic Oyster & Cocktail Bar,4.5,162,Speakeasies,535
NewYork,Emblem,4.5,110,Sports Bars,542
NewYork,Blackjack Mulligans Hawthorne,4.5,60,Irish Pub,311
NewYork,Blackjack Mulligans Hawthorne,4.5,60,Sandwiches,494
NewYork,Blackjack Mulligans Hawthorne,4.5,60,Cocktail Bars,154
NewYork,Cork,4.5,24,Wine Bars,629
NewYork,Set Lounge Bar & Billiards,4.5,24,Lounges,349
NewYork,Set Lounge Bar & Billiards,4.5,24,Pool Halls,453
NewYork,Bar Pendry,4.5,12,Cocktail Bars,154
NewYork,Terrazzo Bryant Park,4.5,24,Cocktail Bars,154
NewYork,Terrazzo Bryant Park,4.5,24,Lounges,349
NewYork,Terrazzo Bryant Park,4.5,24,Tapas/Small Plates,569
NewYork,Legendary Bar & Grill,4.5,24,Bars,58
NewYork,Legendary Bar & Grill,4.5,24,Italian,312
NewYork,Legendary Bar & Grill,4.5,24,Burgers,104
NewYork,Pearl,4.5,220,Cocktail Bars,154
NewYork,Pearl,4.5,220,American (New),15
NewYork,Pearl,4.5,220,Seafood,502
NewYork,Boucherie Union Square,4.5,1394,Steakhouses,548
NewYork,Boucherie Union Square,4.5,1394,French,239
NewYork,Boucherie Union Square,4.5,1394,Cocktail Bars,154
NewYork,BOM with the Wind,4.5,56,Cocktail Bars,154
NewYork,BOM with the Wind,4.5,56,Korean,329
NewYork,BOM with the Wind,4.5,56,Tapas/Small Plates,569
NewYork,The Hidden Pearl,4.5,61,Cocktail Bars,154
NewYork,The Hidden Pearl,4.5,61,Japanese,314
NewYork,The Hidden Pearl,4.5,61,Speakeasies,535
NewYork,Concrete,4.5,144,Bars,58
NewYork,Concrete,4.5,144,Breakfast & Brunch,95
NewYork,Concrete,4.5,144,Sicilian,513
NewYork,Le Bernardin,4.5,2881,French,239
NewYork,Le Bernardin,4.5,2881,Lounges,349
NewYork,Break Bar,4.5,115,Bars,58
NewYork,Salvatoria Kitchen & Bar,4.5,257,Salvadoran,493
NewYork,Salvatoria Kitchen & Bar,4.5,257,Bars,58
NewYork,Bar Crudo,4.5,250,Seafood,502
NewYork,Bar Crudo,4.5,250,Cocktail Bars,154
NewYork,Bar Crudo,4.5,250,Breakfast & Brunch,95
NewYork,Our Wicked Lady,4.5,81,Bars,58
NewYork,Our Wicked Lady,4.5,81,Music Venues,384
NewYork,American Brass,4.5,334,Seafood,502
NewYork,American Brass,4.5,334,Cocktail Bars,154
NewYork,American Brass,4.5,334,American (New),15
NewYork,Pico,4.5,387,Mexican,370
NewYork,Pico,4.5,387,Bars,58
NewYork,Pico,4.5,387,Salad,492
NewYork,San Carlo Osteria Piemonte,4.5,281,Italian,312
NewYork,San Carlo Osteria Piemonte,4.5,281,Wine Bars,629
NewYork,San Carlo Osteria Piemonte,4.5,281,Cocktail Bars,154
NewYork,Four Five Six,4.5,79,Bars,58
NewYork,Four Five Six,4.5,79,Mediterranean,367
NewYork,Fishmarket Restaurant,4.5,630,Seafood,502
NewYork,Fishmarket Restaurant,4.5,630,Dive Bars,195
NewYork,Fishmarket Restaurant,4.5,630,Malaysian,354
NewYork,Juke Bar,4.5,304,Bars,58
NewYork,Karaoke City,4.5,374,Karaoke,320
NewYork,Karaoke City,4.5,374,Venues & Event Spaces,605
NewYork,Five & Dime,4.5,114,Coffee & Tea,155
NewYork,Five & Dime,4.5,114,Cocktail Bars,154
NewYork,Bosphorus Cafe Grill,4.5,243,Mediterranean,367
NewYork,Bosphorus Cafe Grill,4.5,243,Turkish,597
NewYork,Bosphorus Cafe Grill,4.5,243,Bars,58
NewYork,L'Antagoniste,4.5,330,French,239
NewYork,L'Antagoniste,4.5,330,Breakfast & Brunch,95
NewYork,L'Antagoniste,4.5,330,Wine Bars,629
NewYork,Trattoria Toscana,4.5,72,Italian,312
NewYork,Trattoria Toscana,4.5,72,Pizza,444
NewYork,Trattoria Toscana,4.5,72,Cocktail Bars,154
NewYork,Morgan's Publick House,4.5,97,American (New),15
NewYork,Morgan's Publick House,4.5,97,Irish Pub,311
NewYork,BarDough,4.5,242,Bars,58
NewYork,BarDough,4.5,242,Pizza,444
NewYork,BarDough,4.5,242,American (New),15
NewYork,Five 13 Liquor Lounge,4.5,15,Lounges,349
NewYork,The Vale Public House,4.5,5,Breakfast & Brunch,95
NewYork,The Vale Public House,4.5,5,Beer Bar,67
NewYork,Pregame Sports Bar & Lounge,4.5,5,Sports Bars,542
NewYork,Pregame Sports Bar & Lounge,4.5,5,Lounges,349
NewYork,Shooters Family Billiard,4.5,5,Pool Halls,453
NewYork,Baby Grand,4.5,15,Karaoke,320
NewYork,Baby Grand,4.5,15,Bars,58
NewYork,Baby Grand,4.5,15,Venues & Event Spaces,605
NewYork,Cornelius,4.5,5,Coffee & Tea,155
NewYork,Cornelius,4.5,5,Live/Raw Food,346
NewYork,Cornelius,4.5,5,Cocktail Bars,154
NewYork,Estelita Restaurant,4.5,5,Latin American,339
NewYork,Estelita Restaurant,4.5,5,Seafood,502
NewYork,Estelita Restaurant,4.5,5,Bars,58
NewYork,Osteria Barocca,4.5,10,Italian,312
NewYork,Osteria Barocca,4.5,10,Bars,58
NewYork,Osteria Barocca,4.5,10,Pizza,444
NewYork,Blue Ribbon Sushi Bar & Grill-Roof Deck,4.5,10,Lounges,349
NewYork,Desert Rain Lounge,4.5,235,Lounges,349
NewYork,Desert Rain Lounge,4.5,235,Hookah Bars,287
NewYork,H&H Reserve,4.5,5,Sandwiches,494
NewYork,H&H Reserve,4.5,5,Bars,58
NewYork,Joey's Sports Bar & Grill,4.5,15,Portuguese,457
NewYork,Joey's Sports Bar & Grill,4.5,15,Sports Bars,542
NewYork,Joey's Sports Bar & Grill,4.5,15,American (New),15
NewYork,Lagoda's Saloon,4.5,5,Sports Bars,542
NewYork,Lagoda's Saloon,4.5,5,Irish Pub,311
NewYork,Bar Cima,4.5,10,Lounges,349
NewYork,Bar Cima,4.5,10,Cocktail Bars,154
NewYork,Tipsy NoMad,4.5,35,Lounges,349
NewYork,Tipsy NoMad,4.5,35,American (Traditional),16
NewYork,Tipsy NoMad,4.5,35,Sports Bars,542
NewYork,Amelie,4.5,289,French,239
NewYork,Amelie,4.5,289,Wine Bars,629
NewYork,Amelie,4.5,289,Breakfast & Brunch,95
NewYork,Gabriel Kreuther,4.5,609,Lounges,349
NewYork,Gabriel Kreuther,4.5,609,French,239
NewYork,Tomiño Taberna Gallega,4.5,408,Wine Bars,629
NewYork,Tomiño Taberna Gallega,4.5,408,Spanish,534
NewYork,Tomiño Taberna Gallega,4.5,408,Tapas Bars,568
NewYork,Hidden Leaf,4.5,63,Bars,58
NewYork,Hidden Leaf,4.5,63,Dim Sum,189
NewYork,Cozy Royale,4.5,58,Wine Bars,629
NewYork,Cozy Royale,4.5,58,Beer Bar,67
NewYork,Cozy Royale,4.5,58,Cocktail Bars,154
NewYork,The Alvin Public House,4.5,76,Burgers,104
NewYork,The Alvin Public House,4.5,76,Irish Pub,311
NewYork,The Alvin Public House,4.5,76,Sandwiches,494
NewYork,We Got Company,4.5,61,Cocktail Bars,154
NewYork,TØRST,4.5,443,Pubs,469
NewYork,TØRST,4.5,443,Beer Bar,67
NewYork,TØRST,4.5,443,American (New),15
NewYork,Zutto Ramen Sushi Bar,4.5,79,Sushi Bars,556
NewYork,Zutto Ramen Sushi Bar,4.5,79,Ramen,478
NewYork,Zutto Ramen Sushi Bar,4.5,79,Cocktail Bars,154
NewYork,Casa Ora,4.5,232,Venezuelan,604
NewYork,Casa Ora,4.5,232,Cocktail Bars,154
NewYork,Casa Ora,4.5,232,Venues & Event Spaces,605
NewYork,The Monster Crab - Bayside,4.5,51,Cajun/Creole,116
NewYork,The Monster Crab - Bayside,4.5,51,Seafood,502
NewYork,The Monster Crab - Bayside,4.5,51,Cocktail Bars,154
NewYork,Hupo,4.5,217,Szechuan,560
NewYork,Hupo,4.5,217,Dim Sum,189
NewYork,Hupo,4.5,217,Cocktail Bars,154
NewYork,Tonchin,4.5,1883,Ramen,478
NewYork,Tonchin,4.5,1883,Izakaya,313
NewYork,Tonchin,4.5,1883,Wine Bars,629
NewYork,Paddy's of Park Slope,4.5,23,Sports Bars,542
NewYork,Paddy's of Park Slope,4.5,23,Karaoke,320
NewYork,Paddy's of Park Slope,4.5,23,Irish Pub,311
NewYork,La Grande Boucherie,4.5,2260,French,239
NewYork,La Grande Boucherie,4.5,2260,Steakhouses,548
NewYork,La Grande Boucherie,4.5,2260,Cocktail Bars,154
NewYork,Xixa,4.5,672,Mexican,370
NewYork,Xixa,4.5,672,Tapas/Small Plates,569
NewYork,Xixa,4.5,672,Cocktail Bars,154
NewYork,City Beer,4.5,90,Beer Bar,67
NewYork,Super Power,4.5,175,Cocktail Bars,154
NewYork,Super Power,4.5,175,Wine Bars,629
NewYork,Super Power,4.5,175,Beer Bar,67
NewYork,Citroën,4.5,98,French,239
NewYork,Citroën,4.5,98,Bars,58
NewYork,The Joyce Public House,4.5,31,Irish Pub,311
NewYork,Beer Witch,4.5,31,Beer Bar,67
NewYork,Beer Witch,4.5,31,"Beer, Wine & Spirits",70
NewYork,Aunt Jake's,4.5,199,Italian,312
NewYork,Aunt Jake's,4.5,199,Wine Bars,629
NewYork,Aunt Jake's,4.5,199,Pasta Shops,422
NewYork,La Pecora Bianca,4.5,44,Italian,312
NewYork,La Pecora Bianca,4.5,44,Wine Bars,629
NewYork,La Pecora Bianca,4.5,44,Cocktail Bars,154
NewYork,Blueprint,4.5,368,Cocktail Bars,154
NewYork,Blueprint,4.5,368,Tapas/Small Plates,569
NewYork,Milk & Hops,4.5,127,Cheese Shops,132
NewYork,Milk & Hops,4.5,127,Sandwiches,494
NewYork,Milk & Hops,4.5,127,Beer Bar,67
NewYork,L'Antica Pizzeria Da Michele NYC,4.5,70,Pizza,444
NewYork,L'Antica Pizzeria Da Michele NYC,4.5,70,Bars,58
NewYork,L'Antica Pizzeria Da Michele NYC,4.5,70,Italian,312
NewYork,Vinoteca,4.5,13,Italian,312
NewYork,Vinoteca,4.5,13,Wine Bars,629
NewYork,Vinoteca,4.5,13,Beer Bar,67
NewYork,Grand Republic Cocktail Club,4.5,39,Cocktail Bars,154
NewYork,Lexington Publick,4.5,13,Pubs,469
NewYork,Sundown Bar,4.5,13,Cocktail Bars,154
NewYork,Krupa Grocery,4.5,390,Bars,58
NewYork,Krupa Grocery,4.5,390,Coffee & Tea,155
NewYork,Krupa Grocery,4.5,390,American (New),15
NewYork,El Gran Coffee Shop,4.5,13,Coffee & Tea,155
NewYork,El Gran Coffee Shop,4.5,13,Seafood,502
NewYork,El Gran Coffee Shop,4.5,13,Cocktail Bars,154
NewYork,La Vecina,4.5,216,Cocktail Bars,154
NewYork,La Vecina,4.5,216,Venues & Event Spaces,605
NewYork,La Vecina,4.5,216,American (New),15
NewYork,Heidi's House By The Side Of The Road,4.5,660,Wine Bars,629
NewYork,Heidi's House By The Side Of The Road,4.5,660,Comfort Food,159
NewYork,Vintage,4.5,81,Wine Bars,629
NewYork,Vintage,4.5,81,Coffee & Tea,155
NewYork,Vintage,4.5,81,Sandwiches,494
NewYork,Milo's Yard,4.5,34,Bars,58
NewYork,The Dawson NYC ,4.5,55,Cocktail Bars,154
NewYork,The Dawson NYC ,4.5,55,American (New),15
NewYork,Asian Fusion,4.5,147,Asian Fusion,40
NewYork,Asian Fusion,4.5,147,Sushi Bars,556
NewYork,Asian Fusion,4.5,147,Cocktail Bars,154
NewYork,Mom's Kitchen & Bar,4.5,1700,Comfort Food,159
NewYork,Mom's Kitchen & Bar,4.5,1700,Breakfast & Brunch,95
NewYork,Mom's Kitchen & Bar,4.5,1700,Bars,58
NewYork,Covenhoven,4.5,156,Beer Bar,67
NewYork,Covenhoven,4.5,156,Pretzels,460
NewYork,Covenhoven,4.5,156,Beer Gardens,68
NewYork,Heirloom Tavern,4.5,201,Bars,58
NewYork,Heirloom Tavern,4.5,201,American (Traditional),16
NewYork,Heirloom Tavern,4.5,201,Tapas/Small Plates,569
NewYork,M J  Smith's Food & Spirits,4.5,45,Irish Pub,311
NewYork,M J  Smith's Food & Spirits,4.5,45,American (Traditional),16
NewYork,The Honey Well,4.5,390,Cocktail Bars,154
NewYork,The Honey Well,4.5,390,American (New),15
NewYork,The Honey Well,4.5,390,Whiskey Bars,626
NewYork,Towa,4.5,77,Japanese,314
NewYork,Towa,4.5,77,Sushi Bars,556
NewYork,Towa,4.5,77,Cocktail Bars,154
NewYork,Jr And Son,4.5,8,Dive Bars,195
NewYork,Truth Resturant and Lounge,4.5,8,Lounges,349
NewYork,Truth Resturant and Lounge,4.5,8,Caribbean,125
NewYork,Truth Resturant and Lounge,4.5,8,Asian Fusion,40
NewYork,Bosco,4.5,40,Cocktail Bars,154
NewYork,Bosco,4.5,40,Mexican,370
NewYork,Bosco,4.5,40,Breakfast & Brunch,95
NewYork,Boutros,4.5,190,American (New),15
NewYork,Boutros,4.5,190,Middle Eastern,371
NewYork,Boutros,4.5,190,Cocktail Bars,154
NewYork,Subject,4.5,220,Cocktail Bars,154
NewYork,Tavern 157,4.5,532,Lounges,349
NewYork,Tavern 157,4.5,532,Steakhouses,548
NewYork,Tavern 157,4.5,532,American (New),15
NewYork,Great Notch Inn,4.5,43,Bars,58
NewYork,Great Notch Inn,4.5,43,Music Venues,384
NewYork,Lucky’s Cocktail Lounge,4.5,86,Cocktail Bars,154
NewYork,Lucky’s Cocktail Lounge,4.5,86,Tapas Bars,568
NewYork,McGinley Square Pub,4.5,78,Pubs,469
NewYork,The Corners,4.5,35,Bars,58
NewYork,The Corners,4.5,35,Venues & Event Spaces,605
NewYork,Sutton Bar Room,4.5,73,Bars,58
NewYork,The Monro Pub,4.5,92,Pubs,469
NewYork,Not Today Maybe Tomorrow,4.5,19,Bars,58
NewYork,Compagnie des Vins Surnaturels,4.5,152,Wine Bars,629
NewYork,Compagnie des Vins Surnaturels,4.5,152,French,239
NewYork,Compagnie des Vins Surnaturels,4.5,152,American (New),15
NewYork,L'Artusi,4.5,2302,Italian,312
NewYork,L'Artusi,4.5,2302,Cocktail Bars,154
NewYork,Würstbar,4.5,478,Beer Bar,67
NewYork,Würstbar,4.5,478,Hot Dogs,293
NewYork,Würstbar,4.5,478,Burgers,104
NewYork,Tomi Jazz,4.5,734,Japanese,314
NewYork,Tomi Jazz,4.5,734,Jazz & Blues,316
NewYork,The Four Horsemen,4.5,297,Wine Bars,629
NewYork,The Four Horsemen,4.5,297,American (New),15
NewYork,Biddy O'Malley's,4.5,259,Irish Pub,311
NewYork,Biddy O'Malley's,4.5,259,American (Traditional),16
NewYork,Benjamin Steakhouse Prime,4.5,480,Seafood,502
NewYork,Benjamin Steakhouse Prime,4.5,480,Steakhouses,548
NewYork,Benjamin Steakhouse Prime,4.5,480,Bars,58
NewYork,The Stonebridge,4.5,30,Chicken Wings,135
NewYork,The Stonebridge,4.5,30,Speakeasies,535
NewYork,The Stonebridge,4.5,30,Sports Bars,542
NewYork,The Ryerson,4.5,131,Cocktail Bars,154
NewYork,The Ryerson,4.5,131,American (Traditional),16
NewYork,SUGARFISH by sushi nozawa - Midtown East,4.5,112,Sushi Bars,556
NewYork,SUGARFISH by sushi nozawa - Midtown East,4.5,112,Bars,58
NewYork,SUGARFISH by sushi nozawa - Midtown East,4.5,112,Japanese,314
NewYork,Dynaco,4.5,123,Bars,58
NewYork,SoHo Cigar Bar,4.5,279,Lounges,349
NewYork,SoHo Cigar Bar,4.5,279,Cocktail Bars,154
NewYork,SoHo Cigar Bar,4.5,279,Tobacco Shops,584
NewYork,Mermaid Oyster Bar,4.5,104,Seafood,502
NewYork,Mermaid Oyster Bar,4.5,104,Cocktail Bars,154
NewYork,Marathi,4.5,52,Greek,259
NewYork,Marathi,4.5,52,Cocktail Bars,154
NewYork,Flor de Mayo,4.5,11,Peruvian,431
NewYork,Flor de Mayo,4.5,11,Chinese,140
NewYork,Flor de Mayo,4.5,11,Cocktail Bars,154
NewYork,Baker Hill Tavern,4.5,11,Sports Bars,542
NewYork,Baker Hill Tavern,4.5,11,Dive Bars,195
NewYork,Rosevale Cocktail Room,4.5,11,Cocktail Bars,154
NewYork,Rosevale Cocktail Room,4.5,11,Lounges,349
NewYork,The Rail House 10803,4.5,146,American (Traditional),16
NewYork,The Rail House 10803,4.5,146,Bars,58
NewYork,The Rail House 10803,4.5,146,Venues & Event Spaces,605
NewYork,The Binc,4.5,91,Cocktail Bars,154
NewYork,The Binc,4.5,91,Tapas/Small Plates,569
NewYork,Spice Symphony,4.5,644,Chinese,140
NewYork,Spice Symphony,4.5,644,Indian,303
NewYork,Spice Symphony,4.5,644,Cocktail Bars,154
NewYork,Whiskey Roads Neighborhood Pub,4.5,58,Pubs,469
NewYork,Whiskey Roads Neighborhood Pub,4.5,58,American (Traditional),16
NewYork,Whiskey Roads Neighborhood Pub,4.5,58,Whiskey Bars,626
NewYork,Casa Azul,4.5,155,Mexican,370
NewYork,Casa Azul,4.5,155,Cocktail Bars,154
NewYork,Maggie Mae's,4.5,158,Pubs,469
NewYork,Maggie Mae's,4.5,158,Cocktail Bars,154
NewYork,Maggie Mae's,4.5,158,"Beer, Wine & Spirits",70
NewYork,Tiny's Cantina,4.5,61,Mexican,370
NewYork,Tiny's Cantina,4.5,61,Cocktail Bars,154
NewYork,The Rag Trader & Bo Peep Cocktail and Highball Store,4.5,780,Bars,58
NewYork,The Rag Trader & Bo Peep Cocktail and Highball Store,4.5,780,Piano Bars,439
NewYork,The Rag Trader & Bo Peep Cocktail and Highball Store,4.5,780,American (New),15
NewYork,Cellar Bar,4.5,25,Dive Bars,195
NewYork,Connie,4.5,25,Cocktail Bars,154
NewYork,Yours Sincerely,4.5,100,Cocktail Bars,154
NewYork,Eavesdrop,4.5,64,Cocktail Bars,154
NewYork,Abe's Pagoda Bar,4.5,117,Tiki Bars,583
NewYork,Abe's Pagoda Bar,4.5,117,Chicken Wings,135
NewYork,Seasons 52,4.5,81,American (New),15
NewYork,Seasons 52,4.5,81,Seafood,502
NewYork,Seasons 52,4.5,81,Wine Bars,629
NewYork,TV Eye,4.5,14,Music Venues,384
NewYork,TV Eye,4.5,14,Bars,58
NewYork,Porcelain,4.5,56,Wine Bars,629
NewYork,Porcelain,4.5,56,Pan Asian,411
NewYork,The Brewery Bar & Kitchen,4.5,143,Sports Bars,542
NewYork,The Brewery Bar & Kitchen,4.5,143,American (Traditional),16
NewYork,The Brewery Bar & Kitchen,4.5,143,Irish Pub,311
NewYork,The Elgin,4.5,258,Cocktail Bars,154
NewYork,The Elgin,4.5,258,Beer Bar,67
NewYork,The Elgin,4.5,258,American (New),15
NewYork,Karaoke Rock 21,4.5,59,Karaoke,320
NewYork,Karaoke Rock 21,4.5,59,Bars,58
NewYork,Karaoke Rock 21,4.5,59,Chicken Shop,134
NewYork,Nobody Told Me,4.5,231,Cocktail Bars,154
NewYork,Nobody Told Me,4.5,231,American (New),15
NewYork,Prime 94 SteakHouse and Grill,4.5,263,Steakhouses,548
NewYork,Prime 94 SteakHouse and Grill,4.5,263,Bars,58
NewYork,Prime 94 SteakHouse and Grill,4.5,263,Seafood,502
NewYork,Judge Roy Bean Public House,4.5,878,Pubs,469
NewYork,Judge Roy Bean Public House,4.5,878,Venues & Event Spaces,605
NewYork,Judge Roy Bean Public House,4.5,878,American (Traditional),16
NewYork,Walter's Cottage,4.5,68,Irish Pub,311
NewYork,The Porch,4.5,34,Music Venues,384
NewYork,The Porch,4.5,34,Bars,58
NewYork,The Porch,4.5,34,Smokehouse,524
NewYork,L.O.L BBQ & BAR,4.5,17,Barbeque,55
NewYork,L.O.L BBQ & BAR,4.5,17,Bars,58
NewYork,L.O.L BBQ & BAR,4.5,17,Tapas/Small Plates,569
NewYork,Ringolevio,4.5,295,Mediterranean,367
NewYork,Ringolevio,4.5,295,Tapas/Small Plates,569
NewYork,Ringolevio,4.5,295,Cocktail Bars,154
NewYork,ROKC,4.5,512,Ramen,478
NewYork,ROKC,4.5,512,Seafood,502
NewYork,ROKC,4.5,512,Cocktail Bars,154
NewYork,Hot Potato House,4.5,202,Russian,490
NewYork,Hot Potato House,4.5,202,Breakfast & Brunch,95
NewYork,Hot Potato House,4.5,202,Jazz & Blues,316
NewYork,Biddy's Pub,4.5,111,Pubs,469
NewYork,The Wayland,4.5,537,Cocktail Bars,154
NewYork,The Wayland,4.5,537,Music Venues,384
NewYork,The Wayland,4.5,537,American (Traditional),16
NewYork,Supremacy Grill and Lounge,4.5,20,Hookah Bars,287
NewYork,Supremacy Grill and Lounge,4.5,20,Lounges,349
NewYork,Hibernia Bar,4.5,189,Bars,58
NewYork,Hibernia Bar,4.5,189,American (Traditional),16
NewYork,The Lookup Rooftop,4.5,63,Cocktail Bars,154
NewYork,The Lookup Rooftop,4.5,63,Lounges,349
NewYork,Oceanic Boil,4.5,706,Cajun/Creole,116
NewYork,Oceanic Boil,4.5,706,Seafood,502
NewYork,Oceanic Boil,4.5,706,Bars,58
NewYork,Ci Siamo,4.5,290,Italian,312
NewYork,Ci Siamo,4.5,290,Bars,58
NewYork,Ci Siamo,4.5,290,Pizza,444
NewYork,Gran Morsi,4.5,471,Italian,312
NewYork,Gran Morsi,4.5,471,Venues & Event Spaces,605
NewYork,Gran Morsi,4.5,471,Cocktail Bars,154
NewYork,Westville,4.5,256,American (New),15
NewYork,Westville,4.5,256,Salad,492
NewYork,Westville,4.5,256,Cocktail Bars,154
NewYork,Morris Park Inn,4.5,26,Sports Bars,542
NewYork,Morris Park Inn,4.5,26,American (Traditional),16
NewYork,Morris Park Inn,4.5,26,Wraps,635
NewYork,ZuriLee Restaurant,4.5,312,Caribbean,125
NewYork,ZuriLee Restaurant,4.5,312,Pizza,444
NewYork,ZuriLee Restaurant,4.5,312,Cocktail Bars,154
NewYork,Monk Mcginn's,4.5,133,American (New),15
NewYork,Monk Mcginn's,4.5,133,Breakfast & Brunch,95
NewYork,Monk Mcginn's,4.5,133,Cocktail Bars,154
NewYork,Eleven Madison Park,4.5,2403,American (New),15
NewYork,Eleven Madison Park,4.5,2403,French,239
NewYork,Eleven Madison Park,4.5,2403,Cocktail Bars,154
NewYork,Wine Escape,4.5,223,Wine Bars,629
NewYork,Sankofa Aban Bed and Breakfast,4.5,29,Bed & Breakfast,66
NewYork,Sankofa Aban Bed and Breakfast,4.5,29,Jazz & Blues,316
NewYork,Sankofa Aban Bed and Breakfast,4.5,29,Music Venues,384
NewYork,The Hairy Lemon Pub,4.5,87,Sports Bars,542
NewYork,The Hairy Lemon Pub,4.5,87,Burgers,104
NewYork,The Hairy Lemon Pub,4.5,87,Irish Pub,311
NewYork,Bareli's Restaurant & Bar,4.5,175,Italian,312
NewYork,Bareli's Restaurant & Bar,4.5,175,Bars,58
NewYork,Bareli's Restaurant & Bar,4.5,175,American (New),15
NewYork,Lee's Tavern,4.5,639,Pizza,444
NewYork,Lee's Tavern,4.5,639,Pubs,469
NewYork,Angeletto Restaurant,4.5,295,Italian,312
NewYork,Angeletto Restaurant,4.5,295,Cocktail Bars,154
NewYork,Ted's Corner Tavern,4.5,234,Cocktail Bars,154
NewYork,Ted's Corner Tavern,4.5,234,Mediterranean,367
NewYork,Ted's Corner Tavern,4.5,234,"Beer, Wine & Spirits",70
NewYork,Brooklyn Ice House,4.5,243,Barbeque,55
NewYork,Brooklyn Ice House,4.5,243,Pubs,469
NewYork,Tango Steak,4.5,349,Argentine,27
NewYork,Tango Steak,4.5,349,Steakhouses,548
NewYork,Tango Steak,4.5,349,Cocktail Bars,154
NewYork,Post No Bills,4.5,44,Bars,58
NewYork,Amélie,4.5,2904,French,239
NewYork,Amélie,4.5,2904,Wine Bars,629
NewYork,Smok-Haus,4.5,651,Barbeque,55
NewYork,Smok-Haus,4.5,651,Bars,58
