categories,name,rating,review_count,location,coordinates,city
"['Burgers', 'American (New)', 'Bars']",Bad Daddy's Burger Bar,4.0,520,"{'address1': '23955 E Plaza Ave', 'address2': 'Ste 107', 'address3': '', 'city': 'Aurora', 'zip_code': '80016', 'country': 'US', 'state': 'CO', 'display_address': ['23955 E Plaza Ave', 'Ste 107', 'Aurora, CO 80016']}","{'latitude': 39.60632261164648, 'longitude': -104.70913497883726}",Denver
"['Bars', 'American (Traditional)']",Bar Nun,4.0,33,"{'address1': '1225 Logan St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['1225 Logan St', 'Denver, CO 80203']}","{'latitude': 39.735557, 'longitude': -104.982585}",Denver
"['Bars', 'Desserts', 'Breakfast & Brunch']",Tstreet,4.0,594,"{'address1': '445 S Teller St', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '80226', 'country': 'US', 'state': 'CO', 'display_address': ['445 S Teller St', 'Lakewood, CO 80226']}","{'latitude': 39.70826430562294, 'longitude': -105.07701244110454}",Denver
"['American (Traditional)', 'Bars']",No Name Grill,4.0,65,"{'address1': '8601 W Cross Dr', 'address2': '', 'address3': '', 'city': 'Littleton', 'zip_code': '80123', 'country': 'US', 'state': 'CO', 'display_address': ['8601 W Cross Dr', 'Littleton, CO 80123']}","{'latitude': 39.61570280619314, 'longitude': -105.09605292550239}",Denver
"['Barbeque', 'Wine Bars', 'Cocktail Bars']",Elevated Q,4.0,65,"{'address1': '14613 Orchard Pkwy 100', 'address2': 'Ste 100', 'address3': None, 'city': 'Westminster', 'zip_code': '80023', 'country': 'US', 'state': 'CO', 'display_address': ['14613 Orchard Pkwy 100', 'Ste 100', 'Westminster, CO 80023']}","{'latitude': 39.96148, 'longitude': -104.99395}",Denver
"['Mexican', 'Bars', 'New Mexican Cuisine']",Emilios Almost Famous,4.0,268,"{'address1': '10081 Wadsworth Pkwy', 'address2': 'Ste 130', 'address3': '', 'city': 'Westminster', 'zip_code': '80021', 'country': 'US', 'state': 'CO', 'display_address': ['10081 Wadsworth Pkwy', 'Ste 130', 'Westminster, CO 80021']}","{'latitude': 39.879543101871526, 'longitude': -105.09698246842633}",Denver
['Sports Bars'],The Scoreboard,4.0,4,"{'address1': '7980 Sheridan Blvd', 'address2': '', 'address3': '', 'city': 'Westminster', 'zip_code': '80003', 'country': 'US', 'state': 'CO', 'display_address': ['7980 Sheridan Blvd', 'Westminster, CO 80003']}","{'latitude': 39.84101, 'longitude': -105.05287}",Denver
['Beer Bar'],Lamp Post Inn,4.5,2,"{'address1': '5370 W Mississippi Ave', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '80226', 'country': 'US', 'state': 'CO', 'display_address': ['5370 W Mississippi Ave', 'Lakewood, CO 80226']}","{'latitude': 39.69657, 'longitude': -105.05609}",Denver
"['Tex-Mex', 'Bars', 'Mexican']",Chuy's,4.0,452,"{'address1': '6595 W 104th Ave', 'address2': '', 'address3': None, 'city': 'Westminster', 'zip_code': '80020', 'country': 'US', 'state': 'CO', 'display_address': ['6595 W 104th Ave', 'Westminster, CO 80020']}","{'latitude': 39.8879020112418, 'longitude': -105.065914179785}",Denver
['Beer Bar'],Pat's Tap,4.5,2,"{'address1': '1611 Coalton Rd', 'address2': '', 'address3': None, 'city': 'Superior', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['1611 Coalton Rd', 'Superior, CO 80027']}","{'latitude': 39.9300953442909, 'longitude': -105.14941390603781}",Denver
"['Mexican', 'Cocktail Bars', 'Seafood']",La Mariposa Restaurant & Margarita House,4.0,40,"{'address1': '2845 28th St', 'address2': None, 'address3': '', 'city': 'Boulder', 'zip_code': '80301', 'country': 'US', 'state': 'CO', 'display_address': ['2845 28th St', 'Boulder, CO 80301']}","{'latitude': 40.02804434116483, 'longitude': -105.2592116}",Denver
"['Pizza', 'Sports Bars', 'Desserts']",McKinners Pizza - Littleton,3.5,271,"{'address1': '2389 W Main St', 'address2': '', 'address3': '', 'city': 'Littleton', 'zip_code': '80120', 'country': 'US', 'state': 'CO', 'display_address': ['2389 W Main St', 'Littleton, CO 80120']}","{'latitude': 39.61385119758602, 'longitude': -105.015929}",Denver
"['Bars', 'American (Traditional)']",Attic Bar & Bistro,3.5,135,"{'address1': '949 Walnut St', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['949 Walnut St', 'Boulder, CO 80302']}","{'latitude': 40.01659, 'longitude': -105.28245}",Denver
"['Lounges', 'Tea Rooms']",Kavasutra Kava Bar,3.5,111,"{'address1': '1232 Colfax Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80218', 'country': 'US', 'state': 'CO', 'display_address': ['1232 Colfax Ave', 'Denver, CO 80218']}","{'latitude': 39.73971, 'longitude': -104.97111}",Denver
"['Burgers', 'American (New)', 'Bars']",Bad Daddys Burger Bar,3.5,232,"{'address1': '7450 B W 52nd Ave', 'address2': 'Ste 204', 'address3': None, 'city': 'Arvada', 'zip_code': '80002', 'country': 'US', 'state': 'CO', 'display_address': ['7450 B W 52nd Ave', 'Ste 204', 'Arvada, CO 80002']}","{'latitude': 39.789184, 'longitude': -105.080137}",Denver
"['Mexican', 'Bars']",100% de Agave,3.5,485,"{'address1': '975 Lincoln St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['975 Lincoln St', 'Denver, CO 80203']}","{'latitude': 39.7318820372198, 'longitude': -104.98641371727}",Denver
"['Bars', 'Music Venues', 'American (Traditional)']",The Rusty Bucket Bar and Grill,3.5,93,"{'address1': '3355 S Wadsworth Blvd', 'address2': 'Ste G101', 'address3': '', 'city': 'Lakewood', 'zip_code': '80227', 'country': 'US', 'state': 'CO', 'display_address': ['3355 S Wadsworth Blvd', 'Ste G101', 'Lakewood, CO 80227']}","{'latitude': 39.654979, 'longitude': -105.081894}",Denver
"['American (Traditional)', 'Sports Bars']",Dark Horse,3.5,431,"{'address1': '2922 Baseline Rd', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80303', 'country': 'US', 'state': 'CO', 'display_address': ['2922 Baseline Rd', 'Boulder, CO 80303']}","{'latitude': 39.9998513, 'longitude': -105.2552162}",Denver
"['Tacos', 'Cocktail Bars']",Federales,3.5,138,"{'address1': '2901 Larimer St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['2901 Larimer St', 'Denver, CO 80205']}","{'latitude': 39.76161, 'longitude': -104.9817}",Denver
"['Ramen', 'Dim Sum', 'Cocktail Bars']",Dragonfly Noodle,3.5,171,"{'address1': '2014 10th St', 'address2': None, 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['2014 10th St', 'Boulder, CO 80302']}","{'latitude': 40.01770405725353, 'longitude': -105.28258225828144}",Denver
"['Mediterranean', 'Beer, Wine & Spirits', 'Cocktail Bars']",Three Saints Revival,3.5,111,"{'address1': '1801 Wewatta St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1801 Wewatta St', 'Denver, CO 80202']}","{'latitude': 39.75563, 'longitude': -104.99987}",Denver
"['Chicken Wings', 'Sports Bars']",Peckish,3.5,44,"{'address1': '1320 College Ave', 'address2': None, 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['1320 College Ave', 'Boulder, CO 80302']}","{'latitude': 40.00723317, 'longitude': -105.27582217}",Denver
"['Bars', 'Tacos', 'Breakfast & Brunch']",Cochino Taco,3.5,406,"{'address1': '3495 S Downing St', 'address2': '', 'address3': None, 'city': 'Englewood', 'zip_code': '80113', 'country': 'US', 'state': 'CO', 'display_address': ['3495 S Downing St', 'Englewood, CO 80113']}","{'latitude': 39.65333, 'longitude': -104.97386}",Denver
"['Food Court', 'Coffee & Tea', 'Bars']",Freedom Street Social,3.5,91,"{'address1': '15177 Candelas Pkwy', 'address2': '', 'address3': None, 'city': 'Arvada', 'zip_code': '80007', 'country': 'US', 'state': 'CO', 'display_address': ['15177 Candelas Pkwy', 'Arvada, CO 80007']}","{'latitude': 39.86037366830338, 'longitude': -105.16934011379306}",Denver
"['Breakfast & Brunch', 'Cocktail Bars']",EAT! Food & Drink,3.5,364,"{'address1': '520 Zang St', 'address2': 'Ste N', 'address3': '', 'city': 'Broomfield', 'zip_code': '80021', 'country': 'US', 'state': 'CO', 'display_address': ['520 Zang St', 'Ste N', 'Broomfield, CO 80021']}","{'latitude': 39.92723276879564, 'longitude': -105.13224559999999}",Denver
"['Sports Bars', 'American (Traditional)']",Spot Bar & Grill,3.5,145,"{'address1': '98 S Pennsylvania St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['98 S Pennsylvania St', 'Denver, CO 80209']}","{'latitude': 39.71486, 'longitude': -104.98128}",Denver
"['Sports Bars', 'Barbeque']",The Point Bar and Grill,3.5,29,"{'address1': '4050 E 100th Ave', 'address2': '', 'address3': '', 'city': 'Thornton', 'zip_code': '80229', 'country': 'US', 'state': 'CO', 'display_address': ['4050 E 100th Ave', 'Thornton, CO 80229']}","{'latitude': 39.87714, 'longitude': -104.93914}",Denver
"['Pizza', 'Bars', 'American (Traditional)']",The Rock Wood Fired Pizza,3.5,526,"{'address1': '7399 W Alaska Dr', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80226', 'country': 'US', 'state': 'CO', 'display_address': ['7399 W Alaska Dr', 'Denver, CO 80226']}","{'latitude': 39.7094241, 'longitude': -105.07938894}",Denver
"['American (New)', 'Cocktail Bars', 'Sandwiches']",Mead St. Provisions,3.5,396,"{'address1': '3625 W 32nd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['3625 W 32nd Ave', 'Denver, CO 80211']}","{'latitude': 39.7623519897461, 'longitude': -105.035285949707}",Denver
"['Bars', 'American (New)', 'Steakhouses']",STK Steakhouse,3.5,843,"{'address1': '1550 Market St', 'address2': None, 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1550 Market St', 'Denver, CO 80202']}","{'latitude': 39.74935, 'longitude': -104.99849}",Denver
"['Burgers', 'American (New)', 'Cocktail Bars']",Dog Haus,3.5,225,"{'address1': '8316 E Northfield Blvd', 'address2': 'Ste 1610', 'address3': None, 'city': 'Denver', 'zip_code': '80238', 'country': 'US', 'state': 'CO', 'display_address': ['8316 E Northfield Blvd', 'Ste 1610', 'Denver, CO 80238']}","{'latitude': 39.78111591007552, 'longitude': -104.89124}",Denver
"['American (Traditional)', 'Bars']",The Dugout Grill & Bar,3.5,113,"{'address1': '149 S Briggs St', 'address2': 'Ste 105', 'address3': None, 'city': 'Erie', 'zip_code': '80516', 'country': 'US', 'state': 'CO', 'display_address': ['149 S Briggs St', 'Ste 105', 'Erie, CO 80516']}","{'latitude': 40.042075, 'longitude': -105.047065}",Denver
"['Mexican', 'Cocktail Bars', 'Thai']",Rosetta Hall,3.5,229,"{'address1': '1109 Walnut St', 'address2': None, 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['1109 Walnut St', 'Boulder, CO 80302']}","{'latitude': 40.016969, 'longitude': -105.280661}",Denver
"['Cinema', 'Bars', 'Dinner Theater']",Alamo Drafthouse Cinema Sloans Lake,3.5,291,"{'address1': '4255 W Colfax Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['4255 W Colfax Ave', 'Denver, CO 80204']}","{'latitude': 39.74081131068419, 'longitude': -105.0425255726787}",Denver
"['American (New)', 'Wine Bars']",Sonoma'z Grill,3.5,83,"{'address1': '10345 Park Meadows Dr', 'address2': None, 'address3': None, 'city': 'Lone Tree', 'zip_code': '80124', 'country': 'US', 'state': 'CO', 'display_address': ['10345 Park Meadows Dr', 'Lone Tree, CO 80124']}","{'latitude': 39.54186, 'longitude': -104.8702}",Denver
"['Pizza', 'Italian', 'Bars']",Abrusci's Fire & Vine,3.5,416,"{'address1': '2200 Youngfield St', 'address2': '', 'address3': None, 'city': 'Lakewood', 'zip_code': '80215', 'country': 'US', 'state': 'CO', 'display_address': ['2200 Youngfield St', 'Lakewood, CO 80215']}","{'latitude': 39.75032, 'longitude': -105.14209}",Denver
"['Bars', 'Tacos']",Cilantro,3.5,127,"{'address1': '1703 Federal Blvd', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['1703 Federal Blvd', 'Denver, CO 80204']}","{'latitude': 39.74411, 'longitude': -105.02569}",Denver
"['Cuban', 'Cocktail Bars', 'Caribbean']",Cuba Cuba Sandwicheria,3.5,374,"{'address1': '654 S Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Glendale', 'zip_code': '80246', 'country': 'US', 'state': 'CO', 'display_address': ['654 S Colorado Blvd', 'Glendale, CO 80246']}","{'latitude': 39.7053748342565, 'longitude': -104.939003967845}",Denver
"['Dive Bars', 'Pizza', 'Pool Halls']",Swig Tavern,3.5,84,"{'address1': '11810 W Colfax Ave', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '80215', 'country': 'US', 'state': 'CO', 'display_address': ['11810 W Colfax Ave', 'Lakewood, CO 80215']}","{'latitude': 39.7398784, 'longitude': -105.1309546}",Denver
"['Sports Bars', 'Irish Pub']",Ned Kelly's Irish Pub,3.5,64,"{'address1': '5686 S Sycamore St', 'address2': None, 'address3': None, 'city': 'Downtown Littleton', 'zip_code': '80120', 'country': 'US', 'state': 'CO', 'display_address': ['5686 S Sycamore St', 'Downtown Littleton, CO 80120']}","{'latitude': 39.613969, 'longitude': -105.014888}",Denver
"['Italian', 'Pizza', 'Bars']",Robert's Italian Restaurant,3.5,213,"{'address1': '6745 W Ken Caryl Ave', 'address2': '', 'address3': '', 'city': 'Littleton', 'zip_code': '80128', 'country': 'US', 'state': 'CO', 'display_address': ['6745 W Ken Caryl Ave', 'Littleton, CO 80128']}","{'latitude': 39.581387, 'longitude': -105.07194}",Denver
"['Pubs', 'Sports Bars']",The Fainting Goat,3.5,266,"{'address1': '846 Broadway', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['846 Broadway', 'Denver, CO 80203']}","{'latitude': 39.72996, 'longitude': -104.98702}",Denver
"['American (Traditional)', 'Cocktail Bars']",Poppies Restaurant,3.5,196,"{'address1': '2334 S Colorado Blvd', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['2334 S Colorado Blvd', 'Denver, CO 80222']}","{'latitude': 39.674097, 'longitude': -104.940114}",Denver
"['Barbeque', 'Bars', 'Sandwiches']",The Old Man Bar,3.5,294,"{'address1': '4381 W 120th Ave', 'address2': '', 'address3': '', 'city': 'Broomfield', 'zip_code': '80020', 'country': 'US', 'state': 'CO', 'display_address': ['4381 W 120th Ave', 'Broomfield, CO 80020']}","{'latitude': 39.9146111336873, 'longitude': -105.043613429139}",Denver
"['Dive Bars', 'Beer Bar']",Lakeview Lounge,3.5,49,"{'address1': '2375 Sheridan Blvd', 'address2': '', 'address3': '', 'city': 'Edgewater', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['2375 Sheridan Blvd', 'Edgewater, CO 80214']}","{'latitude': 39.75096, 'longitude': -105.05359}",Denver
"['Bars', 'Beer Gardens', 'Burgers']",Recess Beer Garden,3.5,355,"{'address1': '2715 17th St', 'address2': 'Ste 103', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2715 17th St', 'Ste 103', 'Denver, CO 80211']}","{'latitude': 39.76157253095643, 'longitude': -105.01044687800379}",Denver
"['Mexican', 'Bars']",Agave Taco Bar,3.5,395,"{'address1': '2217 E Mississippi Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80210', 'country': 'US', 'state': 'CO', 'display_address': ['2217 E Mississippi Ave', 'Denver, CO 80210']}","{'latitude': 39.6965971, 'longitude': -104.9613927}",Denver
"['Bars', 'Sushi Bars', 'Hawaiian']",Hapa Sushi Grill and Sake Bar,3.5,609,"{'address1': '3030 E 2nd Ave', 'address2': 'Ste 105', 'address3': '', 'city': 'Denver', 'zip_code': '80206', 'country': 'US', 'state': 'CO', 'display_address': ['3030 E 2nd Ave', 'Ste 105', 'Denver, CO 80206']}","{'latitude': 39.71931276270958, 'longitude': -104.95124740935223}",Denver
"['American (Traditional)', 'Sports Bars', 'Chicken Wings']",Olde Towne Tavern,3.5,127,"{'address1': '2410 W Main St', 'address2': '', 'address3': '', 'city': 'Littleton', 'zip_code': '80120', 'country': 'US', 'state': 'CO', 'display_address': ['2410 W Main St', 'Littleton, CO 80120']}","{'latitude': 39.6134338378906, 'longitude': -105.016448974609}",Denver
"['Pizza', 'Sports Bars', 'Beer Bar']",Backcountry Pizza & Tap House,3.5,299,"{'address1': '2319 Arapahoe Ave', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['2319 Arapahoe Ave', 'Boulder, CO 80302']}","{'latitude': 40.01494151189022, 'longitude': -105.26412351165668}",Denver
['Bars'],Barfly,3.5,21,"{'address1': '4255 W Colfax Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['4255 W Colfax Ave', 'Denver, CO 80204']}","{'latitude': 39.7406083737585, 'longitude': -105.042334244114}",Denver
"['Sports Bars', 'Chicken Wings', 'Breakfast & Brunch']",Skyline Pub,3.5,48,"{'address1': '2045 Sheridan Blvd', 'address2': '', 'address3': None, 'city': 'Edgewater', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['2045 Sheridan Blvd', 'Edgewater, CO 80214']}","{'latitude': 39.74869, 'longitude': -105.05358}",Denver
"['Sports Bars', 'American (New)', 'Cajun/Creole']",Trailhead Taphouse & Kitchen,3.5,174,"{'address1': '811 12th St', 'address2': '', 'address3': None, 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['811 12th St', 'Golden, CO 80401']}","{'latitude': 39.7550987474274, 'longitude': -105.221752205648}",Denver
"['Sports Bars', 'American (Traditional)', 'Venues & Event Spaces']",Wrigley's Chicago Bar & Grill,3.5,167,"{'address1': '18200 W Colfax Ave', 'address2': '', 'address3': '', 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['18200 W Colfax Ave', 'Golden, CO 80401']}","{'latitude': 39.718551, 'longitude': -105.205047}",Denver
"['Mexican', 'Bars', 'Breakfast & Brunch']",Illegal Pete's - Pearl,3.5,298,"{'address1': '1447 Pearl St', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['1447 Pearl St', 'Boulder, CO 80302']}","{'latitude': 40.0188174, 'longitude': -105.2763143}",Denver
"['Dive Bars', 'Sports Bars']",Berkeley Inn,3.5,47,"{'address1': '3834 Tennyson St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['3834 Tennyson St', 'Denver, CO 80212']}","{'latitude': 39.77006, 'longitude': -105.04389}",Denver
"['Bars', 'American (Traditional)', 'Arcades']",The 1UP Arcade Bar - LoDo,3.5,659,"{'address1': '1925 Blake St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1925 Blake St', 'Denver, CO 80202']}","{'latitude': 39.75391935191158, 'longitude': -104.99513000214618}",Denver
"['Mexican', 'Bars', 'Breakfast & Brunch']",Illegal Pete's - DTC,3.5,294,"{'address1': '5312 Dtc Blvd', 'address2': '', 'address3': '', 'city': 'Greenwood Village', 'zip_code': '80111', 'country': 'US', 'state': 'CO', 'display_address': ['5312 Dtc Blvd', 'Greenwood Village, CO 80111']}","{'latitude': 39.61921068308825, 'longitude': -104.88938}",Denver
"['Sports Bars', 'American (Traditional)', 'American (New)']",Twin Peaks,3.5,406,"{'address1': '8840 E Arapahoe Rd', 'address2': '', 'address3': '', 'city': 'Centennial', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['8840 E Arapahoe Rd', 'Centennial, CO 80112']}","{'latitude': 39.59424055, 'longitude': -104.8864191}",Denver
"['American (Traditional)', 'Pubs', 'Sports Bars']",W.T. Shortys Sports Grill,3.5,107,"{'address1': '990 S Oneida St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80224', 'country': 'US', 'state': 'CO', 'display_address': ['990 S Oneida St', 'Denver, CO 80224']}","{'latitude': 39.6988847, 'longitude': -104.9082144}",Denver
"['American (Traditional)', 'Pubs']",Cedar Creek Pub,3.5,174,"{'address1': '2100 N Ursula St', 'address2': '', 'address3': '', 'city': 'Aurora', 'zip_code': '80045', 'country': 'US', 'state': 'CO', 'display_address': ['2100 N Ursula St', 'Aurora, CO 80045']}","{'latitude': 39.74875, 'longitude': -104.836658}",Denver
"['Burgers', 'Sports Bars', 'Chicken Wings']",Brooks Place Tavern,3.5,188,"{'address1': '25577 Conifer Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Conifer', 'zip_code': '80433', 'country': 'US', 'state': 'CO', 'display_address': ['25577 Conifer Rd', 'Ste 100', 'Conifer, CO 80433']}","{'latitude': 39.544019, 'longitude': -105.287989}",Denver
"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",Earls Kitchen + Bar,3.5,443,"{'address1': '8335 Park Meadows Center Dr', 'address2': None, 'address3': '', 'city': 'Lone Tree', 'zip_code': '80124', 'country': 'US', 'state': 'CO', 'display_address': ['8335 Park Meadows Center Dr', 'Lone Tree, CO 80124']}","{'latitude': 39.564544, 'longitude': -104.874368}",Denver
"['Sports Bars', 'Dive Bars']",Frontier Club,3.5,39,"{'address1': '18881 E Colfax Ave', 'address2': '', 'address3': '', 'city': 'Aurora', 'zip_code': '80011', 'country': 'US', 'state': 'CO', 'display_address': ['18881 E Colfax Ave', 'Aurora, CO 80011']}","{'latitude': 39.74098, 'longitude': -104.76845}",Denver
['Bars'],Williams Tavern,3.5,85,"{'address1': '423 E 17th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['423 E 17th Ave', 'Denver, CO 80203']}","{'latitude': 39.7433972230683, 'longitude': -104.981607911639}",Denver
"['Mexican', 'Tex-Mex', 'Bars']",Chuy's,3.5,320,"{'address1': '8121 E Arapahoe Rd', 'address2': '', 'address3': None, 'city': 'Greenwood Village', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['8121 E Arapahoe Rd', 'Greenwood Village, CO 80112']}","{'latitude': 39.59548, 'longitude': -104.89497}",Denver
"['Mexican', 'Cocktail Bars', 'Breakfast & Brunch']",My Neighbor Felix Boulder,3.5,196,"{'address1': '901 Pearl St', 'address2': None, 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['901 Pearl St', 'Boulder, CO 80302']}","{'latitude': 40.01745, 'longitude': -105.28357}",Denver
"['Bars', 'American (Traditional)']",Harry's,3.5,89,"{'address1': '818 17th St', 'address2': '', 'address3': 'Magnolia Hotel', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['818 17th St', 'Magnolia Hotel', 'Denver, CO 80202']}","{'latitude': 39.74682964312198, 'longitude': -104.99211742781759}",Denver
"['Sports Bars', 'American (Traditional)', 'Breakfast & Brunch']",Sloan's Lake Tap & Burger,3.5,388,"{'address1': '1565 Raleigh St', 'address2': 'Unit 100', 'address3': None, 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['1565 Raleigh St', 'Unit 100', 'Denver, CO 80204']}","{'latitude': 39.741839, 'longitude': -105.041903}",Denver
"['Chinese', 'Cocktail Bars', 'Sushi Bars']",Little Ollie's,3.5,356,"{'address1': '2364 E 3rd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80206', 'country': 'US', 'state': 'CO', 'display_address': ['2364 E 3rd Ave', 'Denver, CO 80206']}","{'latitude': 39.720822, 'longitude': -104.9584848}",Denver
['Airport Lounges'],United Club Fly,3.5,8,"{'address1': '8500 Pena Blvd', 'address2': '', 'address3': 'Gate B30', 'city': 'Denver', 'zip_code': '80249', 'country': 'US', 'state': 'CO', 'display_address': ['8500 Pena Blvd', 'Gate B30', 'Denver, CO 80249']}","{'latitude': 39.858682932855054, 'longitude': -104.67611365617309}",Denver
"['American (Traditional)', 'Sports Bars']",Milwaukee Street Tavern,3.5,152,"{'address1': '201 Milwaukee St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80206', 'country': 'US', 'state': 'CO', 'display_address': ['201 Milwaukee St', 'Denver, CO 80206']}","{'latitude': 39.71967, 'longitude': -104.95252}",Denver
"['Sports Bars', 'American (Traditional)']",Skippy's Bar and Grill,3.5,53,"{'address1': '7545 E Iliff Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80231', 'country': 'US', 'state': 'CO', 'display_address': ['7545 E Iliff Ave', 'Denver, CO 80231']}","{'latitude': 39.6755899227764, 'longitude': -104.900127433319}",Denver
"['Cocktail Bars', 'Sushi Bars', 'Asian Fusion']",O Bar,3.5,21,"{'address1': '2360 E 3rd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80206', 'country': 'US', 'state': 'CO', 'display_address': ['2360 E 3rd Ave', 'Denver, CO 80206']}","{'latitude': 39.7209392488003, 'longitude': -104.95876416564}",Denver
"['Cideries', 'Comfort Food', 'Cocktail Bars']",Acreage,3.5,371,"{'address1': '1380 Horizon Ave', 'address2': 'Unit A', 'address3': None, 'city': 'Lafayette', 'zip_code': '80026', 'country': 'US', 'state': 'CO', 'display_address': ['1380 Horizon Ave', 'Unit A', 'Lafayette, CO 80026']}","{'latitude': 39.9816295, 'longitude': -105.0633913}",Denver
"['Pubs', 'American (Traditional)']",Pearl Street Pub and Cellar,3.5,128,"{'address1': '1108 Pearl St', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['1108 Pearl St', 'Boulder, CO 80302']}","{'latitude': 40.0176427313392, 'longitude': -105.280774086714}",Denver
"['Mexican', 'Beer Bar', 'Cocktail Bars']",La Casita,3.5,128,"{'address1': '18951 E Main St', 'address2': '', 'address3': '', 'city': 'Parker', 'zip_code': '80134', 'country': 'US', 'state': 'CO', 'display_address': ['18951 E Main St', 'Parker, CO 80134']}","{'latitude': 39.5187728783245, 'longitude': -104.76910970801}",Denver
"['Barbeque', 'Beer Bar', 'Whiskey Bars']",Sugarfire Smoke House,3.5,256,"{'address1': '14375 Orchard Pkwy', 'address2': 'Ste 100', 'address3': None, 'city': 'Westminster', 'zip_code': '80023', 'country': 'US', 'state': 'CO', 'display_address': ['14375 Orchard Pkwy', 'Ste 100', 'Westminster, CO 80023']}","{'latitude': 39.95709053, 'longitude': -104.99478952}",Denver
